row_index,sample_id,topic,gold_context_hit5,ROUGE_L_F1,METEOR,BERTScore_F1
979,medicine_8973,medicine,False,31.5789,22.0772,78.6985
980,medicine_10748,medicine,True,31.5789,20.0302,71.9597
981,medicine_12652,medicine,False,33.3333,47.3251,72.9129
982,medicine_6996,medicine,True,38.4615,56.7901,77.983
983,medicine_2378,medicine,True,26.6667,9.7087,74.1351
984,medicine_10296,medicine,False,12.5,4.8077,66.8491
985,medicine_2066,medicine,True,8.3333,2.8409,65.3689
986,medicine_9861,medicine,True,28.5714,31.1054,77.2353
987,medicine_4390,medicine,True,72.7273,83.5408,91.4221
988,medicine_2250,medicine,True,28.5714,14.3466,77.4436
989,medicine_5490,medicine,False,13.7931,9.887,67.9339
990,medicine_2645,medicine,True,100.0,99.9964,100.0
991,medicine_7422,medicine,True,57.1429,54.0265,89.4974
992,medicine_9467,medicine,True,87.8049,79.9931,93.5569
993,medicine_12215,medicine,True,81.8182,91.6241,90.0393
994,medicine_7456,medicine,True,16.6667,7.3529,72.1769
995,medicine_13449,medicine,True,32.3529,43.5505,77.6243
996,medicine_10954,medicine,True,57.6923,72.6417,87.4963
997,medicine_1486,medicine,True,100.0,99.6,100.0
998,medicine_558,medicine,True,40.0,40.5644,78.3764
999,medicine_7636,medicine,True,44.4444,30.5288,76.4307
1000,medicine_8880,medicine,True,84.7059,80.455,93.5588
1001,medicine_867,medicine,True,80.8081,78.1027,88.775
1002,medicine_13203,medicine,True,37.3626,47.8578,76.9308
1003,medicine_9381,medicine,True,12.5,4.8077,68.4998
1004,medicine_2632,medicine,True,21.3115,46.5426,69.0688
1005,medicine_6370,medicine,True,20.0,6.4103,64.1806
1006,medicine_11826,medicine,True,87.8049,82.0604,92.8412
1007,medicine_11801,medicine,True,29.6296,66.7568,81.0038
1008,medicine_314,medicine,True,59.0909,92.7027,90.9657
1009,medicine_9211,medicine,True,18.1818,27.1533,73.6322
1010,medicine_8266,medicine,True,86.4865,94.2175,95.4675
1011,medicine_13551,medicine,True,56.6038,35.7921,88.037
1012,medicine_9421,medicine,True,48.0,69.463,78.9527
1013,medicine_2873,medicine,True,34.4828,57.9221,76.4417
1014,medicine_6982,medicine,True,100.0,99.8542,100.0
1015,medicine_6926,medicine,True,81.8898,95.7639,92.1768
1016,medicine_9432,medicine,True,31.8182,67.5758,80.0245
1017,medicine_2312,medicine,False,25.0,11.0294,79.2643
1018,medicine_7733,medicine,True,40.9449,71.5535,78.9386
1019,medicine_8060,medicine,False,7.5,5.8594,64.2162
1020,medicine_6738,medicine,True,84.8485,96.411,93.9385
1021,medicine_10997,medicine,True,8.8889,2.7397,66.4687
1022,medicine_5363,medicine,True,43.4783,53.6692,82.4886
1023,medicine_1579,medicine,True,79.5181,73.5432,92.6601
1024,medicine_2361,medicine,False,42.4242,52.454,78.021
1025,medicine_4617,medicine,True,78.5714,67.048,91.0016
1026,medicine_12760,medicine,True,100.0,99.9953,100.0
1027,medicine_11698,medicine,False,18.8235,29.0537,68.5268
1028,medicine_2743,medicine,True,45.0,32.9067,78.3196
1029,medicine_1775,medicine,True,42.5,84.661,89.5722
1030,medicine_9216,medicine,True,46.1538,48.2094,76.9711
1031,medicine_484,medicine,False,20.2532,18.754,64.4969
1032,medicine_5860,medicine,True,75.4098,79.7515,92.4927
1033,medicine_2248,medicine,False,6.1538,4.6083,62.7674
1034,medicine_8837,medicine,False,22.5806,24.5855,68.7162
1035,medicine_6147,medicine,False,20.0,10.0,67.8485
1036,medicine_12499,medicine,False,9.5238,10.274,68.0876
1037,medicine_4722,medicine,True,100.0,99.95,100.0
1038,medicine_8079,medicine,True,35.5556,47.5888,75.7389
1039,medicine_2420,medicine,True,100.0,99.9878,100.0
1040,medicine_2897,medicine,True,59.8131,66.9804,84.0261
1041,medicine_12061,medicine,True,45.3039,69.3748,80.7522
1042,medicine_1885,medicine,True,85.2459,90.9916,94.1864
1043,medicine_7030,medicine,True,89.2857,91.8882,95.5607
1044,medicine_9394,medicine,True,52.6316,59.4667,85.813
1045,medicine_2457,medicine,True,55.3846,63.2039,86.7642
1046,medicine_5195,medicine,True,0.0,0.0,63.3161
1047,medicine_12744,medicine,True,59.6491,59.3651,86.2877
1048,medicine_9441,medicine,True,84.8485,86.5287,94.649
1049,medicine_11418,medicine,True,86.747,82.7347,94.0882
1050,medicine_12685,medicine,True,10.5263,3.8168,64.3411
1051,medicine_6140,medicine,False,29.4118,30.473,74.6025
1052,medicine_3577,medicine,True,48.0,90.7349,89.8924
1053,medicine_5382,medicine,True,93.617,95.2023,95.6897
1054,medicine_3161,medicine,False,11.2676,6.9368,61.7496
1055,medicine_2541,medicine,True,19.8582,41.8821,71.066
1056,medicine_8053,medicine,True,42.4242,27.9024,78.5329
1057,medicine_8352,medicine,True,97.4359,95.4217,98.4089
1058,medicine_13493,medicine,True,52.6316,55.6985,85.3403
1059,medicine_4922,medicine,False,29.7872,29.4118,64.9074
1060,medicine_7150,medicine,True,92.6829,94.3413,97.8561
1061,medicine_11002,medicine,True,10.5263,3.8168,67.7871
1062,medicine_4513,medicine,True,36.3636,23.3402,72.1613
1063,medicine_11327,medicine,True,73.2394,91.8326,92.2674
1064,medicine_2788,medicine,True,40.0,51.5804,78.7152
1065,medicine_6129,medicine,True,76.8116,80.7866,83.3901
1066,medicine_1002,medicine,True,87.2727,96.7078,95.4416
1067,medicine_12360,medicine,True,73.4177,60.3089,90.6911
1068,medicine_989,medicine,False,15.3846,6.4935,73.0935
1069,medicine_1631,medicine,True,87.8049,86.0653,96.1148
1070,medicine_4831,medicine,True,52.1739,84.3114,84.4801
1071,medicine_12558,medicine,True,23.0769,50.7591,77.166
1072,medicine_10362,medicine,False,23.8095,31.25,69.001
1073,medicine_11446,medicine,True,78.8732,71.5672,91.5163
1074,medicine_3606,medicine,True,57.1429,59.3327,90.6388
1075,medicine_1484,medicine,True,56.0976,76.1824,86.9671
1076,medicine_2359,medicine,False,10.5263,3.8168,68.064
1077,medicine_6243,medicine,True,81.4159,81.9695,91.443
1078,medicine_4804,medicine,True,40.8163,51.1824,85.3332
1079,medicine_5623,medicine,True,84.4444,80.122,91.0064
1080,medicine_6138,medicine,False,25.8824,19.8506,74.0282
1081,medicine_2229,medicine,False,53.8462,58.9868,87.2045
1082,medicine_9180,medicine,False,26.6667,30.4276,77.9885
1083,medicine_13415,medicine,True,32.4324,36.8982,74.8289
1084,medicine_808,medicine,False,20.0,27.875,72.3717
1085,medicine_2562,medicine,True,57.1429,50.6899,85.7778
1086,medicine_2499,medicine,True,76.4706,78.6942,90.0693
1087,medicine_316,medicine,True,23.5294,60.1571,74.9875
1088,medicine_3087,medicine,False,10.9589,8.184,59.492
1089,medicine_61,medicine,False,42.1053,59.2351,78.6782
1090,medicine_11266,medicine,True,100.0,99.9983,100.0
1091,medicine_4349,medicine,True,50.7463,51.9936,81.5087
1092,medicine_205,medicine,True,66.6667,72.7878,88.8746
1093,medicine_229,medicine,False,7.4074,5.0505,62.1698
1094,medicine_8903,medicine,True,8.6957,2.994,67.0197
1095,medicine_224,medicine,False,10.5263,3.8168,63.3417
1096,medicine_11358,medicine,True,66.6667,53.601,85.5529
1097,medicine_10204,medicine,True,40.0,51.763,85.0374
1098,medicine_11157,medicine,True,68.0,55.2241,89.3178
1099,medicine_8944,medicine,True,57.1429,66.6055,87.106
1100,medicine_9864,medicine,True,35.2941,22.8252,72.0276
1101,medicine_1669,medicine,False,47.619,40.7645,84.6727
1102,medicine_8913,medicine,True,100.0,99.9972,100.0
1103,medicine_3325,medicine,True,87.5,87.0695,94.7899
1104,medicine_1621,medicine,True,63.0435,86.0073,87.7938
1105,medicine_1079,medicine,False,6.8966,2.2624,63.8199
1106,medicine_4924,medicine,False,5.7143,1.8182,64.7452
1107,medicine_12450,medicine,True,8.3333,3.125,72.0724
1108,medicine_2635,medicine,False,7.4074,2.4631,67.038
1109,medicine_9818,medicine,True,36.3636,37.037,70.0779
1110,medicine_3894,medicine,False,7.1429,2.3585,65.0742
1111,medicine_1042,medicine,True,62.3656,71.2711,86.861
1112,medicine_9014,medicine,True,28.125,36.5079,74.3333
1113,medicine_159,medicine,False,7.3171,13.1579,63.7921
1114,medicine_6712,medicine,False,4.878,1.5198,59.5347
1115,medicine_13731,medicine,True,40.4762,74.5753,85.7624
1116,medicine_8651,medicine,True,46.0432,69.8492,80.9457
1117,medicine_13226,medicine,True,57.1429,86.9459,82.4049
1118,medicine_9492,medicine,True,31.1111,49.5574,76.8574
1119,medicine_576,medicine,False,43.3962,58.2053,81.2157
1120,medicine_3562,medicine,True,37.8378,67.9188,88.6528
1121,medicine_360,medicine,False,20.5128,39.1579,68.005
1122,medicine_2153,medicine,True,16.9492,25.1494,70.3513
1123,medicine_1526,medicine,True,60.8696,44.3842,88.8122
1124,medicine_9060,medicine,True,100.0,99.9993,100.0
1125,medicine_12451,medicine,True,53.6585,84.7945,80.7747
1126,medicine_11617,medicine,True,80.9524,79.209,92.7551
1127,medicine_3357,medicine,True,36.0,79.1517,83.7525
1128,medicine_8002,medicine,True,13.1868,14.5532,67.9392
1129,medicine_2836,medicine,True,20.0,44.8066,71.001
1130,medicine_4269,medicine,True,96.4286,99.2445,98.1028
1131,medicine_9543,medicine,True,22.8188,49.8698,71.601
1132,medicine_13680,medicine,True,32.8767,44.2138,77.5843
1133,medicine_3725,medicine,True,41.6667,24.0537,75.5396
1134,medicine_8766,medicine,True,40.0,60.8514,78.0553
1135,medicine_12823,medicine,False,8.6957,4.5045,62.8793
1136,medicine_11010,medicine,True,39.3443,59.5238,79.5253
1137,medicine_764,medicine,False,6.5574,6.7114,64.0791
1138,medicine_9154,medicine,True,72.7273,77.3725,86.362
1139,medicine_2685,medicine,True,83.0189,95.7812,92.2099
1140,medicine_10189,medicine,True,34.4828,64.9026,76.516
1141,medicine_13327,medicine,True,18.8235,37.4887,71.5899
1142,medicine_9929,medicine,True,4.4444,2.0408,66.2823
1143,medicine_1410,medicine,True,98.0132,98.532,99.0175
1144,medicine_8762,medicine,True,48.6486,61.8676,81.3618
1145,medicine_5452,medicine,True,100.0,99.9946,100.0
1146,medicine_1887,medicine,False,7.6923,3.7651,62.1971
1147,medicine_10144,medicine,True,100.0,99.9314,100.0
1148,medicine_2215,medicine,False,12.3457,18.2482,62.841
1149,medicine_6480,medicine,False,22.2222,12.1951,76.081
1150,medicine_6327,medicine,False,10.5263,3.8168,67.9556
1151,medicine_9238,medicine,True,94.7368,96.0659,95.619
1152,medicine_5842,medicine,True,7.4074,2.4631,65.5854
1153,medicine_1560,medicine,True,76.3158,69.8934,90.8987
1154,medicine_7169,medicine,False,22.8571,36.2602,70.1589
1155,medicine_4982,medicine,True,38.0952,32.4652,82.918
1156,medicine_9541,medicine,True,5.4054,1.7065,63.0636
1157,medicine_4661,medicine,True,46.8085,79.5225,81.279
1158,medicine_11967,medicine,True,69.0476,85.4171,93.1269
1159,medicine_12028,medicine,True,19.1489,37.9105,74.1266
1160,medicine_2673,medicine,False,22.4719,33.1946,70.557
1161,medicine_11696,medicine,True,94.1176,92.6373,95.5903
1162,medicine_7958,medicine,True,69.0909,84.8043,87.7468
1163,medicine_1219,medicine,False,8.3333,2.8409,65.3622
1164,medicine_7816,medicine,True,74.0741,60.4839,87.3167
1165,medicine_1287,medicine,True,97.7778,96.0338,99.3138
1166,medicine_7210,medicine,False,18.6047,21.1374,69.0405
1167,medicine_4883,medicine,True,67.8571,91.1664,86.0721
1168,medicine_8263,medicine,False,11.7647,4.4248,68.6411
1169,medicine_8867,medicine,True,41.5094,76.1386,78.9144
1170,medicine_8050,medicine,True,37.5,45.6349,74.4466
1171,medicine_2168,medicine,True,75.0,62.473,90.4868
1172,medicine_5221,medicine,True,94.7368,98.8333,95.2651
1173,medicine_6918,medicine,True,36.8421,49.2979,79.7963
1174,medicine_2686,medicine,True,36.3636,48.9438,84.7685
1175,medicine_13130,medicine,False,16.9492,20.2405,71.2536
1176,medicine_7672,medicine,True,51.2195,44.3632,85.4048
1177,medicine_9294,medicine,True,74.2857,64.0248,88.1263
1178,medicine_5084,medicine,True,64.2857,60.4771,87.7718
1179,medicine_4571,medicine,True,83.7209,95.2251,94.5962
1180,medicine_2903,medicine,True,4.3478,1.3369,61.7687
1181,medicine_12828,medicine,True,48.7805,65.7714,90.3212
1182,medicine_3949,medicine,True,32.7273,20.7242,79.1202
1183,body-part_966,body-part,True,46.5753,45.9661,87.8139
1184,body-part_1173,body-part,True,69.4737,87.847,87.1849
1185,body-part_3926,body-part,True,65.8824,71.9561,85.9584
1186,body-part_333,body-part,True,24.3902,17.2414,77.465
1187,body-part_1117,body-part,True,79.5699,92.3498,92.1645
1188,body-part_1658,body-part,True,95.082,95.668,97.0115
1189,body-part_1393,body-part,True,13.9535,6.6079,72.1583
1190,body-part_1746,body-part,True,96.0,98.944,97.8358
1191,body-part_503,body-part,True,100.0,99.9979,100.0
1192,body-part_1734,body-part,False,9.5238,3.3557,64.696
1193,body-part_4451,body-part,True,46.5753,54.2293,83.8281
1194,body-part_3721,body-part,True,60.4651,46.2957,88.9279
1195,body-part_1576,body-part,True,39.0244,56.9677,84.2316
1196,body-part_2239,body-part,True,59.4595,54.8682,84.9069
1197,body-part_2335,body-part,True,100.0,99.9985,100.0
1198,body-part_3869,body-part,True,57.6271,51.3173,83.7522
1199,body-part_2607,body-part,True,52.6316,38.1489,85.2867
1200,body-part_4154,body-part,True,23.3333,30.4233,74.0427
1201,body-part_3096,body-part,True,97.7778,96.0338,98.6468
1202,body-part_4660,body-part,True,63.1579,52.0531,86.3167
1203,body-part_3249,body-part,True,100.0,99.999,100.0
1204,body-part_2314,body-part,True,17.2043,34.9376,71.1889
1205,body-part_1275,body-part,True,48.9796,82.5502,83.0731
1206,body-part_2248,body-part,True,38.0952,32.5252,77.5787
1207,body-part_3339,body-part,True,60.8696,88.7804,92.3435
1208,body-part_3465,body-part,True,76.9231,85.7016,93.0078
1209,body-part_1900,body-part,True,49.2754,42.7418,83.0412
1210,body-part_3122,body-part,True,55.0,39.9306,84.3522
1211,body-part_2706,body-part,True,36.478,53.1489,82.2702
1212,body-part_3487,body-part,True,40.0,26.8159,71.4889
1213,body-part_2622,body-part,False,9.5238,3.3557,65.6469
1214,body-part_2882,body-part,True,54.0541,39.5059,82.4959
1215,body-part_3166,body-part,True,85.3659,84.8561,92.2052
1216,body-part_2572,body-part,True,72.7273,61.6904,84.0495
1217,body-part_2623,body-part,False,18.4211,35.9937,75.2105
1218,body-part_2966,body-part,True,100.0,99.9964,100.0
1219,body-part_2512,body-part,True,53.0612,76.783,78.2069
1220,body-part_2818,body-part,True,26.6667,36.4884,77.7708
1221,body-part_1824,body-part,True,100.0,99.9914,100.0
1222,body-part_3732,body-part,True,73.0769,86.1937,90.3005
1223,body-part_4150,body-part,True,100.0,99.9624,100.0
1224,body-part_3863,body-part,True,8.6957,2.994,66.6619
1225,body-part_1532,body-part,True,88.5246,89.6395,96.1729
1226,body-part_4610,body-part,False,5.0,1.5625,64.7795
1227,body-part_4391,body-part,True,35.8025,55.5077,81.34
1228,body-part_1526,body-part,True,53.8462,74.7166,83.4127
1229,body-part_4138,body-part,True,29.6296,46.1847,82.0338
1230,body-part_4920,body-part,True,75.0,80.8828,93.2572
1231,body-part_3799,body-part,True,66.6667,92.8741,91.2453
1232,body-part_3900,body-part,True,35.2941,64.3201,87.6572
1233,body-part_2754,body-part,True,52.9412,65.5253,86.1978
1234,body-part_3537,body-part,True,25.7627,52.5398,75.6201
1235,body-part_4552,body-part,True,41.6667,69.6875,82.1417
1236,body-part_1626,body-part,True,52.7778,70.6873,84.7878
1237,body-part_1941,body-part,True,91.3043,98.0885,96.278
1238,body-part_4524,body-part,False,54.1667,69.6556,81.5833
1239,body-part_2170,body-part,True,36.3636,42.2725,81.8648
1240,body-part_3502,body-part,True,91.4286,85.4779,97.2509
1241,body-part_2297,body-part,True,50.9804,36.6187,81.7335
1242,body-part_2937,body-part,True,7.6923,2.5773,62.995
1243,body-part_1861,body-part,True,79.1667,94.9931,87.7833
1244,body-part_1233,body-part,True,86.4865,78.0393,94.5944
1245,body-part_4729,body-part,True,20.9877,35.7059,72.4882
1246,body-part_4386,body-part,True,87.8505,97.308,95.0419
1247,body-part_4964,body-part,True,68.5714,61.396,89.8953
1248,body-part_1515,body-part,False,18.4615,23.8364,68.9953
1249,body-part_4621,body-part,True,32.9114,39.9403,75.0416
1250,body-part_1885,body-part,True,93.75,93.6389,98.8219
1251,body-part_3232,body-part,True,25.9259,40.1705,75.4415
1252,body-part_3525,body-part,True,61.5385,48.7013,83.1153
1253,body-part_1513,body-part,True,44.8276,67.56,83.7331
1254,body-part_3778,body-part,True,54.7619,48.808,87.6064
1255,body-part_3681,body-part,True,62.5,66.5509,86.5386
1256,body-part_4670,body-part,True,71.7949,64.2484,81.8199
1257,body-part_432,body-part,True,76.1905,86.9342,91.157
1258,body-part_3354,body-part,True,54.5455,65.333,77.213
1259,body-part_1007,body-part,True,65.2174,82.3199,86.0663
1260,body-part_2237,body-part,True,39.2857,55.75,78.1922
1261,body-part_1742,body-part,True,88.8889,94.9886,97.493
1262,body-part_52,body-part,True,16.9492,40.0297,72.1859
1263,body-part_2685,body-part,True,86.6667,81.7729,96.9952
1264,body-part_482,body-part,True,21.4876,30.0582,75.0969
1265,body-part_3326,body-part,True,84.6154,77.4357,95.7389
1266,body-part_2632,body-part,True,91.4286,85.4779,96.3149
1267,body-part_1056,body-part,True,25.0,15.625,72.0707
1268,body-part_1661,body-part,True,51.6129,50.1652,82.1237
1269,body-part_888,body-part,True,95.0,94.9446,99.1844
1270,body-part_1281,body-part,True,20.0,14.2045,76.6281
1271,body-part_2080,body-part,True,76.5217,92.8155,94.3923
1272,body-part_2121,body-part,True,50.7042,58.8129,83.5934
1273,body-part_4595,body-part,True,100.0,99.9772,100.0
1274,body-part_182,body-part,True,59.4595,92.4375,94.1865
1275,body-part_2616,body-part,True,66.6667,62.8169,89.68
1276,body-part_4360,body-part,True,100.0,99.95,100.0
1277,body-part_4705,body-part,True,100.0,99.9953,100.0
1278,body-part_1649,body-part,True,100.0,99.9927,100.0
1279,body-part_4630,body-part,True,41.3146,63.2564,78.7591
1280,body-part_2873,body-part,True,49.0566,67.6366,83.0191
1281,body-part_3775,body-part,True,41.6667,28.2955,78.7488
1282,body-part_149,body-part,True,25.0,20.8333,72.1686
1283,body-part_2642,body-part,True,86.5672,89.1519,93.4599
1284,body-part_1200,body-part,True,55.5556,42.0635,85.14
1285,body-part_1997,body-part,True,95.0,91.2929,97.8318
1286,body-part_423,body-part,True,100.0,98.1481,100.0
1287,body-part_3557,body-part,True,57.1429,74.1805,79.8634
1288,body-part_3796,body-part,True,100.0,99.6,100.0
1289,body-part_2535,body-part,True,100.0,99.9938,100.0
1290,body-part_279,body-part,True,54.5455,73.0159,85.8943
1291,body-part_838,body-part,True,43.8356,63.3034,84.9338
1292,body-part_2693,body-part,True,66.6667,65.1537,88.1168
1293,body-part_1379,body-part,True,68.75,93.0176,86.2462
1294,body-part_4251,body-part,True,58.2278,75.6832,87.3242
1295,body-part_1549,body-part,True,38.674,68.5345,77.3374
1296,body-part_3390,body-part,True,66.6667,86.4402,89.1214
1297,body-part_2215,body-part,True,81.4815,70.2479,92.6392
1298,body-part_4026,body-part,True,48.2759,46.432,80.9668
1299,body-part_2645,body-part,True,61.1111,81.3636,88.4095
1300,body-part_159,body-part,True,90.1961,91.5318,92.5903
1301,body-part_4454,body-part,True,38.191,68.3351,82.1807
1302,body-part_644,body-part,True,78.9474,83.0067,95.3485
1303,body-part_351,body-part,True,100.0,98.1481,100.0
1304,body-part_3067,body-part,True,46.6667,65.9264,83.6692
1305,body-part_1827,body-part,True,60.0,45.3493,79.5812
1306,body-part_1540,body-part,True,56.4972,77.0125,82.5857
1307,body-part_1383,body-part,True,27.7778,45.0893,80.0854
1308,body-part_3785,body-part,True,50.0,36.1441,86.904
1309,body-part_1756,body-part,True,100.0,99.9914,100.0
1310,body-part_830,body-part,True,39.4737,67.1593,81.0616
1311,body-part_247,body-part,True,52.6316,74.3284,87.5762
1312,body-part_989,body-part,True,71.7949,92.6983,88.1888
1313,body-part_1377,body-part,True,24.4898,57.1364,77.9582
1314,body-part_3139,body-part,False,20.0,14.5091,75.3871
1315,body-part_1420,body-part,True,56.5217,75.7521,82.3059
1316,body-part_4691,body-part,True,55.8559,85.8843,84.5103
1317,body-part_190,body-part,True,47.2222,64.2983,82.8149
1318,body-part_3948,body-part,True,100.0,99.9979,100.0
1319,body-part_1901,body-part,True,84.7458,88.7981,96.2315
1320,body-part_2046,body-part,True,69.2308,55.5175,83.6203
1321,body-part_4185,body-part,True,75.4098,67.1022,91.9421
1322,body-part_3148,body-part,False,23.2759,30.4222,73.4367
1323,body-part_1182,body-part,False,16.4384,15.6071,72.1728
1324,body-part_3504,body-part,True,100.0,99.9818,100.0
1325,body-part_2225,body-part,True,7.8049,28.772,69.2532
1326,body-part_1146,body-part,True,100.0,99.9986,100.0
1327,body-part_1381,body-part,True,89.9083,93.6165,95.023
1328,body-part_375,body-part,True,96.2963,96.2744,98.9234
1329,body-part_2686,body-part,False,38.3562,32.2999,77.7823
1330,body-part_414,body-part,True,59.1549,55.4327,88.5317
1331,body-part_1753,body-part,True,53.0612,73.4573,87.4377
1332,body-part_459,body-part,True,53.6585,84.4064,84.3503
1333,body-part_1114,body-part,True,55.814,41.2252,84.7143
1334,body-part_3649,body-part,True,84.2105,93.8441,92.6635
1335,body-part_2226,body-part,True,95.8333,99.1053,98.4541
1336,body-part_1952,body-part,True,39.3939,39.5773,79.7387
1337,body-part_3349,body-part,True,13.5135,32.1675,69.2725
1338,body-part_4371,body-part,True,16.6667,5.6818,66.7286
1339,body-part_2917,body-part,True,51.6129,45.5809,86.1713
1340,body-part_4445,body-part,True,96.2963,93.3549,98.4706
1341,body-part_401,body-part,True,10.5263,3.8168,66.4443
1342,body-part_962,body-part,True,80.7692,95.4494,92.3115
1343,body-part_1623,body-part,True,47.4576,33.0232,84.14
1344,body-part_2903,body-part,True,23.5294,20.668,74.6401
1345,body-part_2213,body-part,True,5.7143,1.8182,67.2194
1346,body-part_4623,body-part,True,65.5172,72.5689,90.6108
1347,body-part_1556,body-part,True,66.6667,90.4103,91.5624
1348,body-part_1039,body-part,True,66.6667,65.5781,91.1368
1349,body-part_4949,body-part,True,100.0,99.9914,100.0
1350,body-part_555,body-part,True,100.0,99.9986,100.0
1351,body-part_620,body-part,True,53.4884,38.8693,86.4443
1352,body-part_2132,body-part,True,22.2222,33.5817,77.6539
1353,body-part_2359,body-part,True,58.5366,82.1168,88.1355
1354,body-part_4711,body-part,True,100.0,99.9818,100.0
1355,body-part_4367,body-part,True,86.7925,84.7429,96.1275
1357,body-part_4042,body-part,True,100.0,98.1481,100.0
1358,body-part_3003,body-part,True,74.5098,59.5793,93.0814
1359,body-part_1569,body-part,True,73.6842,90.0,88.8431
1360,body-part_4757,body-part,True,39.4558,74.1599,78.9383
1361,body-part_867,body-part,True,96.9697,99.2818,98.8458
1362,body-part_301,body-part,True,50.0,34.2189,82.5597
1363,body-part_3414,body-part,False,8.3333,2.8409,65.3821
1364,body-part_718,body-part,True,4.6512,1.4409,66.2392
1365,body-part_1564,body-part,True,100.0,99.9914,100.0
1366,body-part_987,body-part,True,100.0,99.8542,100.0
1367,body-part_81,body-part,True,34.2857,55.2148,76.0176
1368,body-part_669,body-part,False,6.7416,2.4958,62.2862
1369,body-part_4506,body-part,True,20.2899,24.0738,71.6074
1370,body-part_1058,body-part,True,87.5,89.6128,91.786
1371,body-part_4796,body-part,True,30.7692,64.6552,78.7897
1372,body-part_3281,body-part,True,69.3548,76.9032,87.1303
1373,body-part_1836,body-part,True,42.3077,58.7382,84.5479
1374,body-part_4778,body-part,True,89.5522,90.2719,95.982
1375,body-part_667,body-part,True,65.3846,57.8902,87.9704
1376,body-part_4159,body-part,False,15.9292,35.6617,72.5758
1377,body-part_188,body-part,True,76.0331,80.8407,85.6951
1378,body-part_3484,body-part,True,57.1429,65.0809,88.2549
1379,body-part_183,body-part,True,100.0,99.9927,100.0
1380,body-part_528,body-part,True,63.7931,85.1604,87.0455
1381,body-part_1499,body-part,True,93.3333,98.5862,96.2134
1382,body-part_438,body-part,True,85.4167,94.5971,94.7496
1383,body-part_3009,body-part,True,48.4848,37.5,86.0638
1384,body-part_3129,body-part,True,83.3333,95.9916,90.6209
1385,body-part_4905,body-part,True,29.7872,55.5776,80.7496
1386,body-part_3447,body-part,False,14.2857,5.814,70.2596
1387,body-part_2513,body-part,False,15.3846,18.2927,68.7799
1388,body-part_124,body-part,True,63.3333,80.1159,92.748
1389,body-part_1259,body-part,True,72.4138,76.5217,87.5025
1390,body-part_4579,body-part,True,74.0741,77.2765,88.0815
1391,body-part_3066,body-part,True,100.0,99.9938,100.0
1392,body-part_2894,body-part,True,67.7966,57.5396,85.0711
1393,body-part_4435,body-part,True,74.4186,87.7193,86.0929
1394,body-part_3124,body-part,False,15.873,13.7103,69.0802
1395,body-part_3368,body-part,True,94.4444,98.8272,95.3747
1396,body-part_887,body-part,True,76.1905,90.1769,94.0093
1397,body-part_1897,body-part,True,18.6047,35.3955,73.5422
1398,body-part_4493,body-part,True,42.2414,75.1019,81.6795
1399,body-part_2157,body-part,True,34.2105,32.7302,78.5254
1401,body-part_4741,body-part,False,4.7619,1.4793,63.3095
1402,body-part_4832,body-part,True,100.0,99.9314,100.0
1403,body-part_861,body-part,True,23.5294,47.3765,74.2921
1404,body-part_1942,body-part,True,53.75,75.5631,79.5577
1405,body-part_675,body-part,True,91.954,94.7038,95.4394
1406,body-part_2361,body-part,True,80.9524,93.4062,93.8684
1407,body-part_3328,body-part,True,85.7143,87.3684,94.8862
1408,body-part_1349,body-part,True,56.0,60.9195,81.2513
1409,body-part_4390,body-part,True,58.8235,63.1929,85.5628
1410,body-part_1630,body-part,True,85.7143,93.6584,92.0819
1411,body-part_1737,body-part,True,10.0,21.1364,67.8636
1412,body-part_2665,body-part,True,57.6271,55.4625,86.1928
1413,body-part_2290,body-part,True,84.2105,78.1458,94.8594
1414,body-part_2635,body-part,True,37.9747,41.5417,78.0045
1415,body-part_2420,body-part,True,100.0,99.9959,98.6322
1416,body-part_2743,body-part,True,39.6825,63.6331,80.7949
1417,body-part_3687,body-part,True,74.4186,81.4103,90.6148
1418,body-part_1296,body-part,True,41.3793,69.7719,81.6232
1419,body-part_2407,body-part,True,78.7879,64.0464,91.3579
1420,body-part_485,body-part,True,5.2632,1.6556,64.5955
1421,body-part_85,body-part,True,95.6522,95.6162,98.9723
1422,body-part_1950,body-part,True,53.3333,76.3634,78.8614
1423,body-part_2529,body-part,False,11.0599,23.1861,69.5344
1424,body-part_2377,body-part,True,86.747,96.6784,93.7854
1425,body-part_2491,body-part,False,11.1111,4.0984,67.1651
1426,body-part_4584,body-part,True,75.0,62.4819,86.1688
1427,body-part_1775,body-part,True,41.1765,78.2147,83.3986
1428,body-part_4802,body-part,True,59.2593,77.1626,89.4203
1429,body-part_2836,body-part,True,16.2162,41.8944,58.1958
1430,body-part_1508,body-part,True,48.5714,43.3866,81.876
1431,body-part_2035,body-part,True,100.0,99.9852,100.0
1432,disease_10189,disease,False,4.878,1.5198,63.0946
1433,disease_8418,disease,True,38.2979,25.5003,81.428
1434,disease_998,disease,True,12.6582,31.761,68.2891
1435,disease_3134,disease,True,92.8571,87.8178,97.1074
1436,disease_13320,disease,True,31.3725,27.8788,75.533
1437,disease_989,disease,True,35.8491,56.0254,78.6376
1438,disease_5691,disease,True,41.0256,72.8155,80.2821
1439,disease_9373,disease,True,93.617,91.9335,97.0016
1440,disease_13296,disease,True,4.1667,1.2755,62.5583
