row_index,sample_id,topic,question,first_gold_rank,hit_at_1,hit_at_3,hit_at_5,latency_s,retrieved_context_hashes
1231,body-part_3799,body-part,Hố ngồi trực tràng có dạng gì khi nhìn ở mặt đứng?,1,True,True,True,0.06601099999897997,32c1729b944edc2cfbca|227e64c02a0b770da74d|d765d048c1307b0fba9e|ad008175522d14847ede|626c98d96f41e194b7da
1232,body-part_3900,body-part,Bàng quang nằm ở vị trí nào so với tử cung?,4,False,False,True,0.06703420000121696,0fd9f2028042a7041708|19592eadbff0a93143bd|e062ca7e0a88792592a6|f9d06e89d7253b305ac5|a8d87de0cfca0bc60090
1233,body-part_2754,body-part,Người ăn chay nên chú ý điều gì khi ăn protein thực vật?,1,True,True,True,0.07725809999828925,d3b9a0b580441de3a008|748a90c9b66bd3188020|ed921e21b718c4b595b7|508e6ba29f37b9a08606|059bb8db107115350ecc
1234,body-part_3537,body-part,Giải thích tình trạng suy giáp mắc phải là gì?,1,True,True,True,0.087337100001605,ed53cd318e70801d9a55|ed53cd318e70801d9a55|31bb4e94a8d66bcd6971|1e625b5e8162616f2737|fe18b5a46f79192d1310
1235,body-part_4552,body-part,"Khi phụ nữ bước vào giai đoạn mãn kinh, nồng độ estrogen của họ sẽ thay đổi như thế nào?",3,False,True,True,0.09315439999772934,a133b1def8407b92b216|ca57309e3a8fc6d73cce|59a41d502a071c71c05c|6b010501370dae04321d|2f827a2c465a0d25be85
1236,body-part_1626,body-part,Insulin thường gây ra tác dụng phụ nào?,1,True,True,True,0.06382700000176555,656e443268a1d027eaa1|1e88207bb4a74e3adc39|edb189ae28e2491dc438|7e139328892cf138b814|b645d7011eeb24a30be7
1237,body-part_1941,body-part,"Đối với phụ nữ, có nên loại bỏ lông nách không?",1,True,True,True,0.059987200002069585,cbb4880bcd35995f0b08|b158004e431f98f4c34d|6dbed5c7db4625b0466c|d46340b759e533304370|13c9a506f2135ed5569d
1238,body-part_4524,body-part,Nhóm thuốc nào cần ngưng sử dụng trước khi phẫu thuật cắt yết hầu ở phụ nữ?,,False,False,False,0.08481849999952829,9c3268a2e46ef3289c8f|290e59e27020d9c81171|3a5925ba89518c16d876|88a90d950b521215971a|445518b1cb8566755619
1239,body-part_2170,body-part,Tăng cường thực phẩm giàu vitamin C có lợi ích như thế nào đối với mào tinh hoàn?,1,True,True,True,0.0950072999985423,c6c973fd1728f256af6f|bd60e2ba3ef74b741418|294e6a00455dfe7e3c05|9565030dfecbba8c7086|1279124c56a40b71aaf4
1240,body-part_3502,body-part,Cơ vòng Oddi có chức năng gì?,1,True,True,True,0.07315759999983129,045568e3fd3259d666f9|1d31a49b31bae1b4a9e6|013bf0d2c678ec0b4d64|583bffbcd3ac2ca4476b|aeb63c1f224d97393e73
1241,body-part_2297,body-part,Tiền đình mũi có cấu tạo như thế nào?,1,True,True,True,0.07654370000091149,54f9baaedadea53d3570|8a0a492e43f29d806c6e|c33b7b56f41387cd8e60|82b3954e36ff49dea0e3|22cf197c0900f740e6fd
1242,body-part_2937,body-part,Răng nanh hàm trên có kích thước như thế nào?,4,False,False,True,0.07665239999914775,d7e7f4afcbb6fd307a8b|431be11b2c7859c120fc|5652e7a45c1d239d1002|626c98d96f41e194b7da|387dca82f73075b16105
1243,body-part_1861,body-part,Khi nào lông mi của phôi thai phát triển?,1,True,True,True,0.07689960000061546,cdf9806ce22cb3a010aa|b67034b564b99f98e80a|54e7316d126497a64610|b2624691337eb601b6d2|e8811edd9236a5c5904a
1244,body-part_1233,body-part,Vai trò của lớp nhu mô giác mạc là gì?,1,True,True,True,0.08377900000050431,6434b8bbb641912eb1ab|130faea008385bfea4b9|a5be611a57e6b37d461e|b67034b564b99f98e80a|013045156ed4a1233b8b
1245,body-part_4729,body-part,Những nguyên nhân nào có thể dấn đến làm bệnh viêm bao hoạt dịch đầu gối xuất hiện?,1,True,True,True,0.08911710000029416,8581039debe7ff18fbf2|39912f50ca219e781d01|585f65a9a4ebeba65846|aaf3906b1f568e8a521c|2d7022bb48dafb8c014f
1246,body-part_4386,body-part,Tại sao nên chăm sóc sức khỏe vùng chậu?,1,True,True,True,0.06874150000294321,e5f3493dbcbeb11984ea|9df65ed74f83e0022c14|223bef18db8c88fad0c5|f4656ca3136819d6b47f|6bacee16917da3cb6034
1247,body-part_4964,body-part,Tắc ống phóng tinh có dẫn đến vô sinh không?,1,True,True,True,0.07050600000002305,30061d55d345caf790a2|911ce1456c9645815552|7eda7ff8d39fd1c84e0f|347e16c7890d27cd0e28|1883e62e2f357f86dedf
1248,body-part_1515,body-part,"Tại gan, hệ thần kinh giao cảm có tác dụng gì?",,False,False,False,0.07642929999929038,ff29dc2f7a055fff1dc9|086eec9bb23e2f7b347c|560375f1fd4f7fb1f4c2|f887cb1289210f1ea209|5a9f263ba580d540199e
1249,body-part_4621,body-part,STDs và STIs có gì khác nhau?,1,True,True,True,0.07090710000193212,7ba1f32b0856fd3de255|e1829f2b60ad5f70271e|a47575609dc5d1b893e6|73c2166ae0e9cf50c55b|127c3e54169cb1a1ab82
1250,body-part_1885,body-part,Lông mày được chia thành ba phần giải phẫu nào?,1,True,True,True,0.0705623000030755,363de78512cabd085630|1257c17e653c910649c6|fb20e6e7ad5b33fed6ba|06ad72366f82e4a45b95|d35c4ccff14af1e409d4
1251,body-part_3232,body-part,Thùy trán có chức năng gì trong việc sản xuất lời nói và ngôn ngữ?,1,True,True,True,0.08172259999992093,63b2773d945dd501a400|3cd4169723b6be0852ec|5a9f263ba580d540199e|0d629cf64b0f8e84064a|ebfb31e28399d8e59fa9
1252,body-part_3525,body-part,Trước các vòng sụn khí quản trên và hai bên thanh quản thì tuyến giáp nằm ở đâu?,1,True,True,True,0.074749299998075,bd781d8c061be4c87cab|ae76683430ba89dbf867|1c32d199a4d9f328e027|54e7316d126497a64610|89891dc3ca8f3a66ba1f
1253,body-part_1513,body-part,Hệ thần kinh giao cảm có tác dụng gì đối với quá trình bài tiết nước tiểu?,1,True,True,True,0.0714073000017379,747c1d3b5dd387b10bcb|9ef167117e4ff24e72fa|6ce714d4c06a48018862|ff29dc2f7a055fff1dc9|b1eb3e39f58782c9be41
1254,body-part_3778,body-part,Tại sao máu đã khử oxy vẫn mang một số oxy khi vận chuyển từ các mô trở lại tim?,1,True,True,True,0.07722800000192365,81e2f77a8c3ff395977e|62919883b26c73f6eb29|9c8c55e78c368298c240|73973d2fc294a03dc423|9af24bdbad734b230163
1255,body-part_3681,body-part,Sỏi mật được hình thành từ thành phần nào?,3,False,True,True,0.06211849999817787,9c060c470456faf9e5f6|1883e62e2f357f86dedf|3c99c6ca77c0e19950f9|b8c94e328067be18bf6d|74605a26399f916a9f2b
1256,body-part_4670,body-part,Chế độ dinh dưỡng hợp lý để bảo vệ đĩa đệm gồm những nhóm chất nào?,1,True,True,True,0.062491100001352606,185062c3ebc80987c4f9|b0bf7d83c90b3b10186d|9c62298ece5a2fc7d292|e26b1315e0413c971942|6dc43e3316c2d99e70f5
1257,body-part_432,body-part,Cholesterol quan trọng như thế nào với cơ thể?,1,True,True,True,0.052237500000046566,a8cc3420dd30d9e0ce2f|02db9ebe9bb0d4a18ece|c34712990c8f42a909bd|01799de6052524f6b592|99c45838a84dd9009495
1258,body-part_3354,body-part,Độ kết dính của tinh dịch bình thường là như thế nào?,1,True,True,True,0.0672844000000623,74a13f2556729e7d0b0e|78aa262bd76d01bf6fad|f617e785554ac29a8fad|7eda7ff8d39fd1c84e0f|347e16c7890d27cd0e28
1259,body-part_1007,body-part,Làm thế nào để điều trị nhiễm H. pylori?,5,False,False,True,0.06681269999899087,f02a411bb894af5cde27|0776943b9a5f7f36a210|8d262b33644385ea834c|c1f64074295f5ddedbc8|27e5e048bb4156a8d6e6
1260,body-part_2237,body-part,Tại sao nên cẩn thận về các sản phẩm sử dụng trên móng tay chân?,3,False,True,True,0.07767179999791551,44878091c0cae194affb|ccf237e32596700edd6e|77039bd42e63ce31fe6f|d35c4ccff14af1e409d4|ba6c0625d152915f254e
1261,body-part_1742,body-part,Hình dạng của ổ cối xương chậu có đặc điểm gì?,1,True,True,True,0.07400950000010198,47a365176fcb8ac47db2|c3137bb2c795b8579757|aad762665428d7d54ede|d7884f0f5087c799f95a|5652e7a45c1d239d1002
1262,body-part_52,body-part,Những nguyên nhân nào khác ngoài tác dụng phụ của thuốc có thể gây tăng Acid uric máu?,1,True,True,True,0.10988849999921513,09d0c6c1e7e634a71c00|508e6ba29f37b9a08606|64d53c0d3b8de4c26432|a07074063d848e038a30|a4e00d1e81960e9b3827
1263,body-part_2685,body-part,Cơ trơn trong hệ thống phế quản còn có tên gọi khác là gì?,5,False,False,True,0.11104819999673055,600589dbe60f87bae49a|d279011b413322111d36|e779dfb98ea5a019c4bb|013045156ed4a1233b8b|ff29dc2f7a055fff1dc9
1264,body-part_482,body-part,Làm thế nào để điều chỉnh lượng natri hằng định trong cơ thể?,1,True,True,True,0.07847120000224095,888e4acdc065169a4267|1d31a49b31bae1b4a9e6|b1eb3e39f58782c9be41|6a5f886f53225c38ebef|8915a9a20837bade0866
1265,body-part_3326,body-part,Cơ chế nào ngăn ngừa trào ngược dịch dạ dày và axit vào thực quản?,1,True,True,True,0.08571429999938118,c0e390869bff163e7320|2761e3492f775d18e293|944f750b205cbeae035e|a8e78124e08cbd70e16a|8bc4d24bd871ea3b400a
1266,body-part_2632,body-part,"Trong tình trạng độ dày của nội mạc tử cung quá mức, tần suất xuất hiện các chu kỳ kinh nguyệt kéo dài bao lâu?",1,True,True,True,0.13768330000311835,5ce2fef1b5c3770edfec|6b010501370dae04321d|4efdacca29e0dd503566|66d1bfcc8efb37bda678|2d7022bb48dafb8c014f
1267,body-part_1056,body-part,Việc bài tiết Fluor qua sữa mẹ có nhiều hay không?,1,True,True,True,0.09582150000278489,220c4da04b3530e6b587|932e98d0da59e54d500b|d7438e3774767f0527e2|c3a72ec15501e047d218|86f461bd6a18d9cc0d91
1268,body-part_1661,body-part,Thức ăn được chuyển từ miệng vào thực quản như thế nào?,1,True,True,True,0.08876219999729074,5e1c5f991818b589f399|2761e3492f775d18e293|431be11b2c7859c120fc|89891dc3ca8f3a66ba1f|eceb54a51d1697b9e2c4
1269,body-part_888,body-part,Dây thần kinh thẹn chia nhiều nhánh cho những cơ nào?,1,True,True,True,0.08351659999971162,fb288a2cb12299e6d7c3|5e0e2a996c9e1420a050|4d6423f80d48f3977233|589aa195c02251c393cb|574dad63518490b97dc7
1270,body-part_1281,body-part,"Khi sử dụng thuốc DHEA và Carbamazepine, điều gì có thể xảy ra?",1,True,True,True,0.08628020000105607,d2065f4fd6001ae15093|d9ecdd455ad38f25b9ee|77c1a947c995d0bbd2c5|13c9a506f2135ed5569d|a07074063d848e038a30
1271,body-part_2080,body-part,Thiểu sản men gây ra những triệu chứng nào ở người bệnh?,1,True,True,True,0.07811760000186041,c22d4643cf2890f301f5|13c9a506f2135ed5569d|dd221998f0ff93917880|0a4445e16f9adfc69886|3d1d776f5a06a4a3fe52
1272,body-part_2121,body-part,Xơ nhĩ ảnh hưởng đến chức năng màng nhĩ như thế nào?,1,True,True,True,0.08864410000023781,0a4127e769f7dde7a771|2c8ea3454cf9597493aa|af7dd9d94dc5ed1572b3|9c870c66279c24de1fa5|dbb87c9b5e89ae390d9b
1273,body-part_4595,body-part,Tiền đình âm đạo nằm ở đâu?,1,True,True,True,0.07455950000075973,381bf25374513e7c6738|11fd9a9832f170fa81f4|c1f64074295f5ddedbc8|a04a53be0a40e26079ea|2c8ea3454cf9597493aa
1274,body-part_182,body-part,"Để điều trị ung thư buồng trứng, phương pháp ưu tiên là gì?",1,True,True,True,0.0699730999986059,d2e189c15488df41baee|f007beff8152a9e05cfc|e7dbed746f6fc28559a8|cf5b436533159712d7e8|5b022ff200d3ea067b60
1275,body-part_2616,body-part,Nội mạc tử cung là gì?,2,False,True,True,0.06718210000326508,c439e88956efdb553b5b|b67034b564b99f98e80a|c26ea0a56dc1a1603a39|6b010501370dae04321d|f794eaf2c78ef1fb621a
1276,body-part_4360,body-part,"Khi căng đầy, bàng quang có hình dạng như thế nào?",1,True,True,True,0.07758909999756725,19592eadbff0a93143bd|5d207213bd8c5d44b795|f86c81cca336ae54d5d3|e0415d7a47996c0c91a5|0fd9f2028042a7041708
1277,body-part_4705,body-part,Phía trên của đầu gối được giới hạn như thế nào?,1,True,True,True,0.0812965000004624,dc9f9d105f0ee79ec6b0|0419eb33496b2b9714dd|02cd811fbf4699876fc5|7499c26f1c5a7f44271f|b3fbc9fc2b1e16e2e6bc
1278,body-part_1649,body-part,"Ở hai bên thắng lưỡi, có thể thấy 2 u thịt gì?",1,True,True,True,0.08611860000019078,31d99b28cb40a5d6d208|431be11b2c7859c120fc|2fed72d7c9254fb8d227|855093bbaa2c297ed3a2|d7e7f4afcbb6fd307a8b
1279,body-part_4630,body-part,Khi nào bạn cần tham khảo ý kiến ​​bác sĩ về tình trạng âm đạo?,1,True,True,True,0.09152940000058152,0cafc1413094675d83c5|8ef898619b6ce89a14d1|77a93945e99465f2dae1|ecec1fc4a4d19d34f2ef|5cd728935ffaf095c7dd
1280,body-part_2873,body-part,Khi nào nên nhổ răng khôn?,1,True,True,True,0.07785339999827556,6bacee16917da3cb6034|7e1cb36632b8eebeadd3|6bacee16917da3cb6034|3aa56a5419e033307a8e|1419516e129d21feb661
1281,body-part_3775,body-part,Việc đứng hoặc ngồi trong một thời gian dài có thể gây ra tình trạng gì?,1,True,True,True,0.11734309999883408,62919883b26c73f6eb29|e779dfb98ea5a019c4bb|a07074063d848e038a30|fdf50cd717bce41d9f5b|3c92849ca3c66e131684
1282,body-part_149,body-part,Bilirubin được bài tiết ra ngoài bằng những bộ phận nào?,2,False,True,True,0.07136070000342443,c9bc95bede32ae1eac7e|811e3bf1a3160a2e6eb4|fb2add0db61ee08baab9|949dbb27d30f2cf7be63|5eb3df414a1662c5a326
1283,body-part_2642,body-part,Tăng sản nội mạc tử cung có thể dẫn đến biến chứng gì?,1,True,True,True,0.06832489999942482,6b010501370dae04321d|3c9d0c8266f756ff6fb1|af2381a88f3d60a1260f|c439e88956efdb553b5b|e5817256c1d2bd6b0d63
1284,body-part_1200,body-part,Việc kiểm tra di truyền đột biến gen BRCA có phải là thông lệ không?,1,True,True,True,0.08758929999748943,cf5b436533159712d7e8|b0629c0a084fb9b46aca|b52b1176413093fe8165|f8f11d8c94005bb5c2fb|7b71d6b5ca036aa54abb
1285,body-part_1997,body-part,Trong trường hợp nào thì hội chứng Turner phải kết hợp điều trị nội khoa với phẫu thuật?,1,True,True,True,0.12489709999863408,c84979c01d0412851506|e0765c8dee7dfff097d1|5c21d71f144df86eb30e|9c3268a2e46ef3289c8f|041fcabe2e57fea50951
1286,body-part_423,body-part,Thân răng được bao bọc bởi mô nào?,1,True,True,True,0.11039179999715998,c3fdda3a9c6b66cd7335|1257c17e653c910649c6|7f83edab66ca00198b12|7e1cb36632b8eebeadd3|3152d84f4a6b06cf31b4
1287,body-part_3557,body-part,Những bệnh nào thường gặp tại tuyến lệ?,1,True,True,True,0.11769100000310573,27c5b63dc6261654164e|29729560101959e968e2|db5e9b12a9e0ee54d833|68783debd010382a7b9e|ff7186f6adf36f6ae343
1288,body-part_3796,body-part,"Ở nữ giới, tuyến hành niệu đạo trở thành tuyến gì?",1,True,True,True,0.159628999997949,11fd9a9832f170fa81f4|891093fedf1657008ef2|3f42b84a59da1cb8dd69|59a41d502a071c71c05c|ca57309e3a8fc6d73cce
1289,body-part_2535,body-part,Thuốc Salagen (pilocarpine) được sử dụng để điều trị bệnh gì?,1,True,True,True,0.10007039999982226,13015252cebab2395b93|9cd3c5b680dcb92ffd1d|673380a21ebdd7bf6245|61011ff205768f49b73b|acad03ce28e3865d0ba9
1290,body-part_279,body-part,Một tình trạng có thể liên quan đến tình trạng của lòng bàn tay nhạt màu là gì?,1,True,True,True,0.12886520000029122,e8690f62ea34186298be|ba6c0625d152915f254e|e436439c69bf4de3c681|85524f6c97d7993a00cf|c99e3771c9fda73d6c2c
1291,body-part_838,body-part,Nang dây rốn ảnh hưởng đến thai nhi như thế nào?,1,True,True,True,0.22417249999853084,b2624691337eb601b6d2|b437b99c4d3e3212b320|430bbc367bbfcd9bb962|323f5381c3095807936d|2246be7bad01b1f6ef8e
1292,body-part_2693,body-part,Phế quản có chức năng gì trong việc ngăn ngừa các chất độc hại xâm nhập vào phổi?,4,False,False,True,0.1133177000010619,600589dbe60f87bae49a|cfe39b6171e4286da2ed|54e7316d126497a64610|613a59be702350f67051|54e7316d126497a64610
1293,body-part_1379,body-part,Hormone nào kiểm soát lượng T4 do tuyến giáp tạo ra?,2,False,True,True,0.09255689999918104,a551807a558cc527b44f|33b9125b532de8444fbc|809566025c7af66b1403|4158c097509430bcad73|df5bfadb5ae0d7fa1b03
1294,body-part_4251,body-part,Trong trường hợp nào tái tạo vú có thể được thực hiện?,1,True,True,True,0.09150819999922533,33962b133d12d5bd577a|eb6a04a6cbe76298eafb|655838d2df75d55a86f2|b437b99c4d3e3212b320|e7dbed746f6fc28559a8
1295,body-part_1549,body-part,Các triệu chứng phổ biến của rối loạn chức năng hệ thần kinh thực vật là gì?,4,False,False,True,0.08581219999905443,4894b11f5075b06d2812|a2e80e9460676fc99d8a|560375f1fd4f7fb1f4c2|75a5cbc3895ced8cafc6|14d341b92f18be0a7963
1296,body-part_3390,body-part,Suy tuyến sinh dục có thể xảy ra do nguyên nhân nào?,1,True,True,True,0.06992259999969974,713826e30d5b3856bea0|a07074063d848e038a30|3980f0d4879cc899fb6d|a07074063d848e038a30|ed53cd318e70801d9a55
1297,body-part_2215,body-part,Đường Mees là dấu hiệu của bệnh gì?,1,True,True,True,0.0662761000021419,cb1ad8f387dba72feb94|338a1c63b256ec4de26a|c3964b34a1a19b73bf42|f07d508f0a21fad0bc0e|d31234235cbf2612e47b
1298,body-part_4026,body-part,Bệnh lý nào thường gặp ở vành tai?,1,True,True,True,0.06729679999989457,fc7cf8124e5d75ad2317|19a6e5b5ced34044e9c3|16db1e83c3ec38810c42|901de7c446da1a2c9e39|1811ff897a4c4f12858a
1299,body-part_2645,body-part,Trong cơ thể con người có những vùng nào tham gia vào quá trình sản xuất hormone oxytocin?,5,False,False,True,0.07997770000292803,086eec9bb23e2f7b347c|a8cc3420dd30d9e0ce2f|9ef167117e4ff24e72fa|656e443268a1d027eaa1|675a3d31d2ca1c2d14fc
1300,body-part_159,body-part,Nêu tên một số loại thuốc có thể gây suy yếu sự bài tiết của bilirubin liên hợp?,1,True,True,True,0.10207720000107656,c9bc95bede32ae1eac7e|811e3bf1a3160a2e6eb4|a4e00d1e81960e9b3827|c796f1dc063404965fd4|c3fe73a29ad4c092de09
1301,body-part_4454,body-part,"Nên nẹp cố định chân gãy trong bao lâu, và liệu nẹp cố định chân gãy có làm ảnh hưởng tới khả năng chịu trọng lực của chân không?",1,True,True,True,0.12750880000021425,a3f49c94bd97788ce607|a3f49c94bd97788ce607|a3f49c94bd97788ce607|032cd0580bbcce69995e|aa4ef96c65d246584cf6
1302,body-part_644,body-part,Cơ dựng sống bao gồm những nhóm cơ nào và nằm ở vị trí nào?,1,True,True,True,0.08336639999834006,b5c24d1fce462c945769|811461de7d55b25175fe|185062c3ebc80987c4f9|7cdf5d0c38e509e53497|3ee4747690573d3bf83c
1303,body-part_351,body-part,Bìu tinh hoàn tương ứng với bộ phận nào ở nữ giới?,1,True,True,True,0.13182510000115144,20d0db30072746120d10|b49713b7a877ef81fb86|2f827a2c465a0d25be85|713826e30d5b3856bea0|5e0e2a996c9e1420a050
1304,body-part_3067,body-part,Thận tổng hợp các loại hormone nào?,1,True,True,True,0.10796240000127,412702d16512cad692eb|a5be611a57e6b37d461e|05dead2aa10b0ead3e40|c049b941fea5ff16dc4a|b1eb3e39f58782c9be41
1305,body-part_1827,body-part,Lách thứ hai thường có kích thước bao nhiêu?,1,True,True,True,0.09405510000215145,9d5d2d33b50b054eae57|d7e7f4afcbb6fd307a8b|ab5d16c76385511d3dc0|b67034b564b99f98e80a|bd781d8c061be4c87cab
1306,body-part_1540,body-part,Những hoạt động nào của hệ đối giao cảm được mô tả tốt nhất ở một người đang nghỉ ngơi sau bữa ăn và đọc sách thư giãn?,1,True,True,True,0.11244889999943553,6ce714d4c06a48018862|560375f1fd4f7fb1f4c2|16b5666b2e75b0ad4ad3|7fb6ec43c81fac050f2f|747c1d3b5dd387b10bcb
1307,body-part_1383,body-part,T3 và T4 lưu hành trong máu nhờ yếu tố nào?,1,True,True,True,0.07974130000002333,df5bfadb5ae0d7fa1b03|a551807a558cc527b44f|33b9125b532de8444fbc|99ad65c39039c2dab786|0adf3c85ff24368065ba
1308,body-part_3785,body-part,"Nếu không được điều trị, huyết khối tĩnh mạch sâu có thể dẫn đến những biến chứng gì?",1,True,True,True,0.09880110000085551,3ad6acb33c2717b67eaa|3c88ec54c568ac596292|e1e4bdd6535c4ab9cdea|a2a78159540a39b43ee4|3002cca577c222c9bbcb
1309,body-part_1756,body-part,Dây chằng chậu đùi căng khi thực hiện những động tác nào?,1,True,True,True,0.07242300000143587,c3137bb2c795b8579757|aeb63c1f224d97393e73|eb6a04a6cbe76298eafb|aad762665428d7d54ede|7499c26f1c5a7f44271f
1310,body-part_830,body-part,Tình trạng dây rốn quấn cổ là như thế nào?,1,True,True,True,0.0695333000003302,b437b99c4d3e3212b320|b2624691337eb601b6d2|47cc986b74c5692be80f|589aa195c02251c393cb|e08baa797df4a90e820b
1311,body-part_247,body-part,Gân Achilles có liên quan tới khu vực nào trên chân?,2,False,True,True,0.06896699999924749,9c20f604f98831d02709|f640b4c547f51a5cbc30|f55f12e52062453122d7|ba1954e3818e6cee114a|5a9f263ba580d540199e
1312,body-part_989,body-part,Động mạch nào cung cấp máu cho đáy của dạ dày?,1,True,True,True,0.0656113999975787,9dc4159cf8ababefbfe7|013045156ed4a1233b8b|549956e2f05cb393bc44|a5be611a57e6b37d461e|761086a45a1c1752a557
1313,body-part_1377,body-part,Có những phương pháp nào để điều trị mất cân bằng testosterone ở nam giới?,3,False,True,True,0.07309349999923143,013bf0d2c678ec0b4d64|df8e9c63e0f93f1c30f2|a78143b62ff2e73e6a72|13c9a506f2135ed5569d|0bcac14304f281d40dfd
1314,body-part_3139,body-part,Mục đích của việc ghép thận là gì?,,False,False,False,0.05609230000118259,160d2575547ec662c153|de4e4957bcbc810aca43|b58d7601cdea8ff0a9c3|26a867cd384af0265c5e|4ec65fb604d2aad61745
1315,body-part_1420,body-part,Đâu là các biểu hiện lâm sàng có thể gây ra nổi hạch bạch huyết?,2,False,True,True,0.06990820000282838,814b43420de46b3269c5|919de1e029b60fcb7e7b|0b97964f88544ef3ece9|5742b1c3bc4a152dd949|4c773816f99c71ea00d6
1316,body-part_4691,body-part,Cấu trúc của hầu họng như thế nào?,2,False,True,True,0.0665859000000637,4fa7b06939f7c502547f|1c32d199a4d9f328e027|0ee29706753792fc28ff|20d0db30072746120d10|612db05a18d29b32df30
1317,body-part_190,body-part,Điều gì xảy ra khi buồng trứng bị xoắn?,1,True,True,True,0.06495410000206903,408a773632116205c152|c7a860107940fcd95ea5|d2e189c15488df41baee|160d2575547ec662c153|c439e88956efdb553b5b
1318,body-part_3948,body-part,"Về quá trình khử độc, điều gì xảy ra trong quá trình này?",1,True,True,True,0.06876090000150725,5ead674946d7dc28a3cf|62919883b26c73f6eb29|c090dfbae118da34b46f|c1f64074295f5ddedbc8|3993ca3a2d08f2f3e5e8
1319,body-part_1901,body-part,Nhổ quá nhiều lông mày có thể gây ra vấn đề gì?,1,True,True,True,0.06124219999765046,06ad72366f82e4a45b95|6bacee16917da3cb6034|b347b73a0109b24d3b11|d35c4ccff14af1e409d4|363de78512cabd085630
1320,body-part_2046,body-part,Công thức hóa học của hydroxyapatite là gì?,1,True,True,True,0.057301500000903616,0ee29706753792fc28ff|5652e7a45c1d239d1002|c348c41af3ff1d6593e9|68e881bbdd2e75fd3492|ac6358fdf71e88e6e629
1321,body-part_4185,body-part,Phụ nữ bị ung thư biểu mô tiểu thùy tại chỗ có nguy cơ phát triển ung thư vú xâm lấn trong tương lai không?,1,True,True,True,0.08435899999676622,2fc1f13f6ebf62a408ff|cf5b436533159712d7e8|33796fc9693ed476398e|9f05c5238462b8e1b9a7|40cfb61a046e1436c1b0
1322,body-part_3148,body-part,Những chức năng chính của thùy chẩm bao gồm những gì?,,False,False,False,0.06891739999991842,8668749b363da73286f7|07b061516d6c47736943|a07074063d848e038a30|5a9f263ba580d540199e|b5c24d1fce462c945769
1323,body-part_1182,body-part,Xét nghiệm gen APC cho ung thư đại trực tràng là gì?,,False,False,False,0.061194900001282804,c62dd524c9cec481a7bf|cf5b436533159712d7e8|a3290a4d5f696b83664d|cd6b5b54c0bb5f01231d|27be963bf4110dd37432
1324,body-part_3504,body-part,Động mạch vị tá tràng trên là nhánh của động mạch nào?,1,True,True,True,0.06888510000135284,9271bf4899e0b7c91417|549956e2f05cb393bc44|013045156ed4a1233b8b|9dc4159cf8ababefbfe7|8ccf2e4b8650e521daa9
1325,body-part_2225,body-part,Như thế nào để có thể giúp tóc và móng chắc khỏe?,1,True,True,True,0.0715492000017548,ecd400a923990291d209|e34ee2eca469995c1fc8|77039bd42e63ce31fe6f|44878091c0cae194affb|785e4a7b7bae79523574
1326,body-part_1146,body-part,Hemochromatosis là gì?,1,True,True,True,0.05715229999987059,b9e404debb72cc68e787|73c2166ae0e9cf50c55b|ed53cd318e70801d9a55|17741f8037fad8d14887|508e6ba29f37b9a08606
1327,body-part_1381,body-part,Tuyến yên hoạt động như thế nào để kiểm soát lượng TSH sản xuất vào máu?,1,True,True,True,0.07500470000013593,33b9125b532de8444fbc|4158c097509430bcad73|a551807a558cc527b44f|ed53cd318e70801d9a55|675a3d31d2ca1c2d14fc
1328,body-part_375,body-part,Bạch cầu ái kiềm có đặc điểm gì?,1,True,True,True,0.061277099997823825,cdc9ce5630e1e11b8246|ada0e18d6ac1d7f8b466|98463bb20f0f02b58cab|a7d55b113f5d5369d3c0|59c7fa0b295e4ad26531
1329,body-part_2686,body-part,Cơ trơn trong hệ thống phế quản có chức năng gì?,,False,False,False,0.05753259999983129,600589dbe60f87bae49a|a8d87de0cfca0bc60090|aeb63c1f224d97393e73|583bffbcd3ac2ca4476b|54e7316d126497a64610
1330,body-part_414,body-part,Công thức răng của bộ răng sữa là gì?,1,True,True,True,0.05294109999886132,5652e7a45c1d239d1002|431be11b2c7859c120fc|1257c17e653c910649c6|6bacee16917da3cb6034|c3fdda3a9c6b66cd7335
1331,body-part_1753,body-part,Bao khớp bám vào đâu ở phía xương đùi?,1,True,True,True,0.05302590000064811,aad762665428d7d54ede|c3137bb2c795b8579757|cb2bbb1185459394456b|470367392fb70fb3d526|d7884f0f5087c799f95a
1332,body-part_459,body-part,Tình trạng lộ chân răng xảy ra do những nguyên nhân nào?,1,True,True,True,0.06400660000144853,1257c17e653c910649c6|a07074063d848e038a30|347e16c7890d27cd0e28|7e1cb36632b8eebeadd3|c3fdda3a9c6b66cd7335
1333,body-part_1114,body-part,"Theo một số nghiên cứu trước đây, thì lấy mẫu sinh thiết gai rau có thể gây ra dị tật gì ở em bé?",1,True,True,True,0.08344260000012582,3bfb8c71ee5aeb02c899|b2624691337eb601b6d2|9425221387ccafc5e84a|202d7459f40c5e256430|b437b99c4d3e3212b320
1334,body-part_3649,body-part,Vùng nào kiểm soát tuyến yên?,1,True,True,True,0.0766243999969447,4158c097509430bcad73|cfe39b6171e4286da2ed|33b9125b532de8444fbc|3980f0d4879cc899fb6d|23af3e67e008dc4692d4
