question_id,dataset,query_type,question,expected_sources,config,selected_alpha,table_bonus,hit_at_5,rr_at_5,latency_seconds,retrieved_sources
Q0093,KB2_Mom_Style,Định lượng,Hậu quả của thiếu dinh dưỡng trong 3 tháng cuối thai kỳ là j v,tài liệu khóa học nuôi con bằng sữa mẹ.pdf,Adaptive alpha + table bonus,0.4,True,1,1.0,0.0925027999910526,tài liệu khóa học nuôi con bằng sữa mẹ.pdf | hướng dẫn quốc gia dinh dưỡng cho phụ nữ có thai và bf mẹ cho con bú.pdf | hướng dẫn quốc gia dinh dưỡng cho phụ nữ có thai và bf mẹ cho con bú.pdf | hướng dẫn quốc gia dinh dưỡng cho phụ nữ có thai và bf mẹ cho con bú.pdf | hướng dẫn quốc gia dinh dưỡng cho phụ nữ có thai và bf mẹ cho con bú.pdf
Q0094,KB2_Mom_Style,Định lượng,"Bé con bị ngã đập đầu xuống đất, cần theo dõi những dấu hiệu j trong 24 giờ tới mn ơi",sách không ai hoàn hảo - sức khỏe,Fixed alpha = 0.3,0.3,False,0,0.0,0.11658380000153556,bo_de_me_va_be.xlsx | cột mốc quan trọng của bé.docx | dấu hiệu cảnh báo trẻ chậm biết đi.docx | bo_de_me_va_be.xlsx | bo_de_me_va_be.xlsx
Q0094,KB2_Mom_Style,Định lượng,"Bé con bị ngã đập đầu xuống đất, cần theo dõi những dấu hiệu j trong 24 giờ tới mn ơi",sách không ai hoàn hảo - sức khỏe,Fixed alpha = 0.4,0.4,False,0,0.0,0.12213199998950586,cột mốc quan trọng của bé.docx | bo_de_me_va_be.xlsx | dấu hiệu cảnh báo trẻ chậm biết đi.docx | bo_de_me_va_be.xlsx | bo_de_me_va_be.xlsx
Q0094,KB2_Mom_Style,Định lượng,"Bé con bị ngã đập đầu xuống đất, cần theo dõi những dấu hiệu j trong 24 giờ tới mn ơi",sách không ai hoàn hảo - sức khỏe,Fixed alpha = 0.5,0.5,False,0,0.0,0.12805389999994077,cột mốc quan trọng của bé.docx | dấu hiệu cảnh báo trẻ chậm biết đi.docx | bo_de_me_va_be.xlsx | bo_de_me_va_be.xlsx | cột mốc quan trọng của bé.docx
Q0094,KB2_Mom_Style,Định lượng,"Bé con bị ngã đập đầu xuống đất, cần theo dõi những dấu hiệu j trong 24 giờ tới mn ơi",sách không ai hoàn hảo - sức khỏe,Fixed alpha = 0.7,0.7,False,0,0.0,0.11651180000626482,cột mốc quan trọng của bé.docx | cột mốc quan trọng của bé.docx | bo_de_me_va_be.xlsx | một số câu sản phụ thường hỏi trong thời kỳ hậu sản.docx | dấu hiệu cảnh báo trẻ chậm biết đi.docx
Q0094,KB2_Mom_Style,Định lượng,"Bé con bị ngã đập đầu xuống đất, cần theo dõi những dấu hiệu j trong 24 giờ tới mn ơi",sách không ai hoàn hảo - sức khỏe,Adaptive alpha,0.4,False,0,0.0,0.11572830000659451,cột mốc quan trọng của bé.docx | bo_de_me_va_be.xlsx | dấu hiệu cảnh báo trẻ chậm biết đi.docx | bo_de_me_va_be.xlsx | bo_de_me_va_be.xlsx
Q0094,KB2_Mom_Style,Định lượng,"Bé con bị ngã đập đầu xuống đất, cần theo dõi những dấu hiệu j trong 24 giờ tới mn ơi",sách không ai hoàn hảo - sức khỏe,Adaptive alpha + table bonus,0.4,True,0,0.0,0.11732049999409355,dấu hiệu cảnh báo trẻ chậm biết đi.docx | cột mốc quan trọng của bé.docx | bo_de_me_va_be.xlsx | bo_de_me_va_be.xlsx | bo_de_me_va_be.xlsx
Q0095,KB2_Mom_Style,Định lượng,"Bé nhà t 6 tháng tuổi đang tập ăn dặm mà bị tiêu chảy kéo dài, em có nên tiếp tục cho con ăn cháo cà rốt hay thay đổi chế độ ăn ntn?",dinh dưỡng khi trẻ bị tiêu chảy.docx,Fixed alpha = 0.3,0.3,False,1,1.0,0.1618824999895878,dinh dưỡng khi trẻ bị tiêu chảy.docx | sức khỏe - không ai hoàn hảo.pdf | hướng dẫn đầy đủ về ăn dặm theo khuyến cáo của viện dinh dưỡng quốc gia.docx | bo_de_me_va_be.xlsx | số bữa ăn dặm trong ngày của trẻ từ 6 tháng.docx
Q0095,KB2_Mom_Style,Định lượng,"Bé nhà t 6 tháng tuổi đang tập ăn dặm mà bị tiêu chảy kéo dài, em có nên tiếp tục cho con ăn cháo cà rốt hay thay đổi chế độ ăn ntn?",dinh dưỡng khi trẻ bị tiêu chảy.docx,Fixed alpha = 0.4,0.4,False,1,0.5,0.16314129999955185,sức khỏe - không ai hoàn hảo.pdf | dinh dưỡng khi trẻ bị tiêu chảy.docx | bo_de_me_va_be.xlsx | hướng dẫn đầy đủ về ăn dặm theo khuyến cáo của viện dinh dưỡng quốc gia.docx | số bữa ăn dặm trong ngày của trẻ từ 6 tháng.docx
Q0095,KB2_Mom_Style,Định lượng,"Bé nhà t 6 tháng tuổi đang tập ăn dặm mà bị tiêu chảy kéo dài, em có nên tiếp tục cho con ăn cháo cà rốt hay thay đổi chế độ ăn ntn?",dinh dưỡng khi trẻ bị tiêu chảy.docx,Fixed alpha = 0.5,0.5,False,1,0.5,0.17649180002626963,sức khỏe - không ai hoàn hảo.pdf | dinh dưỡng khi trẻ bị tiêu chảy.docx | bo_de_me_va_be.xlsx | hướng dẫn đầy đủ về ăn dặm theo khuyến cáo của viện dinh dưỡng quốc gia.docx | bo_de_me_va_be.xlsx
Q0095,KB2_Mom_Style,Định lượng,"Bé nhà t 6 tháng tuổi đang tập ăn dặm mà bị tiêu chảy kéo dài, em có nên tiếp tục cho con ăn cháo cà rốt hay thay đổi chế độ ăn ntn?",dinh dưỡng khi trẻ bị tiêu chảy.docx,Fixed alpha = 0.7,0.7,False,1,0.5,0.20443829998839647,sức khỏe - không ai hoàn hảo.pdf | dinh dưỡng khi trẻ bị tiêu chảy.docx | bo_de_me_va_be.xlsx | bo_de_me_va_be.xlsx | hướng dẫn đầy đủ về ăn dặm theo khuyến cáo của viện dinh dưỡng quốc gia.docx
Q0095,KB2_Mom_Style,Định lượng,"Bé nhà t 6 tháng tuổi đang tập ăn dặm mà bị tiêu chảy kéo dài, em có nên tiếp tục cho con ăn cháo cà rốt hay thay đổi chế độ ăn ntn?",dinh dưỡng khi trẻ bị tiêu chảy.docx,Adaptive alpha,0.4,False,1,0.5,0.18051169998943806,sức khỏe - không ai hoàn hảo.pdf | dinh dưỡng khi trẻ bị tiêu chảy.docx | bo_de_me_va_be.xlsx | hướng dẫn đầy đủ về ăn dặm theo khuyến cáo của viện dinh dưỡng quốc gia.docx | số bữa ăn dặm trong ngày của trẻ từ 6 tháng.docx
Q0095,KB2_Mom_Style,Định lượng,"Bé nhà t 6 tháng tuổi đang tập ăn dặm mà bị tiêu chảy kéo dài, em có nên tiếp tục cho con ăn cháo cà rốt hay thay đổi chế độ ăn ntn?",dinh dưỡng khi trẻ bị tiêu chảy.docx,Adaptive alpha + table bonus,0.4,True,1,0.25,0.18929050001315773,hướng dẫn đầy đủ về ăn dặm theo khuyến cáo của viện dinh dưỡng quốc gia.docx | số bữa ăn dặm trong ngày của trẻ từ 6 tháng.docx | sức khỏe - không ai hoàn hảo.pdf | dinh dưỡng khi trẻ bị tiêu chảy.docx | tại sao chúng ta không cần cho trẻ sơ sinh dưới 6 tháng tuổi uống nước.docx
Q0096,KB2_Mom_Style,Định lượng,"Con em đã 6 tháng rùi mà vẫn chưa biết lật từ sau ra trước, liệu như vậy có phải là bé đang chậm phát triển k?",cột mốc quan trọng của bé.docx,Fixed alpha = 0.3,0.3,False,1,1.0,0.1788587000046391,cột mốc quan trọng của bé.docx | cột mốc quan trọng của bé.docx | dấu hiệu cảnh báo trẻ chậm biết đi.docx | trẻ 22 tháng tuổi chậm nói điều trị như thế nào.docx | cột mốc quan trọng của bé.docx
Q0096,KB2_Mom_Style,Định lượng,"Con em đã 6 tháng rùi mà vẫn chưa biết lật từ sau ra trước, liệu như vậy có phải là bé đang chậm phát triển k?",cột mốc quan trọng của bé.docx,Fixed alpha = 0.4,0.4,False,1,1.0,0.1678550999786239,cột mốc quan trọng của bé.docx | cột mốc quan trọng của bé.docx | dấu hiệu cảnh báo trẻ chậm biết đi.docx | trẻ 22 tháng tuổi chậm nói điều trị như thế nào.docx | cột mốc quan trọng của bé.docx
Q0096,KB2_Mom_Style,Định lượng,"Con em đã 6 tháng rùi mà vẫn chưa biết lật từ sau ra trước, liệu như vậy có phải là bé đang chậm phát triển k?",cột mốc quan trọng của bé.docx,Fixed alpha = 0.5,0.5,False,1,1.0,0.16844570002285764,cột mốc quan trọng của bé.docx | cột mốc quan trọng của bé.docx | dấu hiệu cảnh báo trẻ chậm biết đi.docx | trẻ 22 tháng tuổi chậm nói điều trị như thế nào.docx | cột mốc quan trọng của bé.docx
Q0096,KB2_Mom_Style,Định lượng,"Con em đã 6 tháng rùi mà vẫn chưa biết lật từ sau ra trước, liệu như vậy có phải là bé đang chậm phát triển k?",cột mốc quan trọng của bé.docx,Fixed alpha = 0.7,0.7,False,1,1.0,0.1890916999836918,cột mốc quan trọng của bé.docx | cột mốc quan trọng của bé.docx | dấu hiệu cảnh báo trẻ chậm biết đi.docx | trẻ 21 tháng chậm phát triển chiều cao.docx | bo_de_me_va_be.xlsx
Q0096,KB2_Mom_Style,Định lượng,"Con em đã 6 tháng rùi mà vẫn chưa biết lật từ sau ra trước, liệu như vậy có phải là bé đang chậm phát triển k?",cột mốc quan trọng của bé.docx,Adaptive alpha,0.4,False,1,1.0,0.16843369998969138,cột mốc quan trọng của bé.docx | cột mốc quan trọng của bé.docx | dấu hiệu cảnh báo trẻ chậm biết đi.docx | trẻ 22 tháng tuổi chậm nói điều trị như thế nào.docx | cột mốc quan trọng của bé.docx
Q0096,KB2_Mom_Style,Định lượng,"Con em đã 6 tháng rùi mà vẫn chưa biết lật từ sau ra trước, liệu như vậy có phải là bé đang chậm phát triển k?",cột mốc quan trọng của bé.docx,Adaptive alpha + table bonus,0.4,True,1,0.5,0.153308900014963,dấu hiệu cảnh báo trẻ chậm biết đi.docx | cột mốc quan trọng của bé.docx | cột mốc quan trọng của bé.docx | trẻ 2 tháng tuổi không duỗi thẳng được ngón cái là dấu hiệu bệnh gì.docx | trẻ 22 tháng tuổi chậm nói điều trị như thế nào.docx
Q0097,KB2_Mom_Style,Định lượng,"Em bị sốt cao, rét run và đau bụng dữ dội sau sinh 2 tuần là dấu hiệu bệnh j vậy c","nhiễm khuẩn hậu sản - trang 4, 5",Fixed alpha = 0.3,0.3,False,0,0.0,0.12227419999544509,bo_de_me_va_be.xlsx | bo_de_me_va_be.xlsx | bo_de_me_va_be.xlsx | sức khỏe - không ai hoàn hảo.pdf | d3fa1053-wp8-postpartum-care-handbook-viet.pdf
Q0097,KB2_Mom_Style,Định lượng,"Em bị sốt cao, rét run và đau bụng dữ dội sau sinh 2 tuần là dấu hiệu bệnh j vậy c","nhiễm khuẩn hậu sản - trang 4, 5",Fixed alpha = 0.4,0.4,False,0,0.0,0.15461970001342706,bo_de_me_va_be.xlsx | bo_de_me_va_be.xlsx | bo_de_me_va_be.xlsx | sức khỏe - không ai hoàn hảo.pdf | d3fa1053-wp8-postpartum-care-handbook-viet.pdf
Q0097,KB2_Mom_Style,Định lượng,"Em bị sốt cao, rét run và đau bụng dữ dội sau sinh 2 tuần là dấu hiệu bệnh j vậy c","nhiễm khuẩn hậu sản - trang 4, 5",Fixed alpha = 0.5,0.5,False,0,0.0,0.1778708999918308,bo_de_me_va_be.xlsx | bo_de_me_va_be.xlsx | bo_de_me_va_be.xlsx | d3fa1053-wp8-postpartum-care-handbook-viet.pdf | sức khỏe - không ai hoàn hảo.pdf
Q0097,KB2_Mom_Style,Định lượng,"Em bị sốt cao, rét run và đau bụng dữ dội sau sinh 2 tuần là dấu hiệu bệnh j vậy c","nhiễm khuẩn hậu sản - trang 4, 5",Fixed alpha = 0.7,0.7,False,0,0.0,0.13134210000862367,bo_de_me_va_be.xlsx | bo_de_me_va_be.xlsx | d3fa1053-wp8-postpartum-care-handbook-viet.pdf | bo_de_me_va_be.xlsx | sức khỏe - không ai hoàn hảo.pdf
Q0097,KB2_Mom_Style,Định lượng,"Em bị sốt cao, rét run và đau bụng dữ dội sau sinh 2 tuần là dấu hiệu bệnh j vậy c","nhiễm khuẩn hậu sản - trang 4, 5",Adaptive alpha,0.4,False,0,0.0,0.12844909998239018,bo_de_me_va_be.xlsx | bo_de_me_va_be.xlsx | bo_de_me_va_be.xlsx | sức khỏe - không ai hoàn hảo.pdf | d3fa1053-wp8-postpartum-care-handbook-viet.pdf
Q0097,KB2_Mom_Style,Định lượng,"Em bị sốt cao, rét run và đau bụng dữ dội sau sinh 2 tuần là dấu hiệu bệnh j vậy c","nhiễm khuẩn hậu sản - trang 4, 5",Adaptive alpha + table bonus,0.4,True,0,0.0,0.12544220002018847,bo_de_me_va_be.xlsx | bo_de_me_va_be.xlsx | bo_de_me_va_be.xlsx | sức khỏe - không ai hoàn hảo.pdf | d3fa1053-wp8-postpartum-care-handbook-viet.pdf
Q0098,KB2_Mom_Style,Định lượng,"Con em đã 10 tháng tuổi mà vẫn chưa thấy có dấu hiệu muốn trườn hay bò, khi nào thì tình trạng này cần fải đưa đi khám?",trẻ trốn bò có sao không.docx,Fixed alpha = 0.3,0.3,False,1,0.5,0.1409169000107795,dấu hiệu cảnh báo trẻ chậm biết đi.docx | trẻ trốn bò có sao không.docx | cột mốc quan trọng của bé.docx | trẻ dưới 2 tuổi có nên tẩy giun không.docx | trẻ 21 tháng chậm phát triển chiều cao.docx
Q0098,KB2_Mom_Style,Định lượng,"Con em đã 10 tháng tuổi mà vẫn chưa thấy có dấu hiệu muốn trườn hay bò, khi nào thì tình trạng này cần fải đưa đi khám?",trẻ trốn bò có sao không.docx,Fixed alpha = 0.4,0.4,False,1,1.0,0.13929279998410493,trẻ trốn bò có sao không.docx | dấu hiệu cảnh báo trẻ chậm biết đi.docx | cột mốc quan trọng của bé.docx | trẻ 21 tháng chậm phát triển chiều cao.docx | trẻ dưới 2 tuổi có nên tẩy giun không.docx
Q0098,KB2_Mom_Style,Định lượng,"Con em đã 10 tháng tuổi mà vẫn chưa thấy có dấu hiệu muốn trườn hay bò, khi nào thì tình trạng này cần fải đưa đi khám?",trẻ trốn bò có sao không.docx,Fixed alpha = 0.5,0.5,False,1,1.0,0.15201199997682124,trẻ trốn bò có sao không.docx | dấu hiệu cảnh báo trẻ chậm biết đi.docx | cột mốc quan trọng của bé.docx | trẻ 21 tháng chậm phát triển chiều cao.docx | bo_de_me_va_be.xlsx
Q0098,KB2_Mom_Style,Định lượng,"Con em đã 10 tháng tuổi mà vẫn chưa thấy có dấu hiệu muốn trườn hay bò, khi nào thì tình trạng này cần fải đưa đi khám?",trẻ trốn bò có sao không.docx,Fixed alpha = 0.7,0.7,False,1,1.0,0.14271300000837073,trẻ trốn bò có sao không.docx | dấu hiệu cảnh báo trẻ chậm biết đi.docx | bo_de_me_va_be.xlsx | trẻ 21 tháng chậm phát triển chiều cao.docx | cột mốc quan trọng của bé.docx
Q0098,KB2_Mom_Style,Định lượng,"Con em đã 10 tháng tuổi mà vẫn chưa thấy có dấu hiệu muốn trườn hay bò, khi nào thì tình trạng này cần fải đưa đi khám?",trẻ trốn bò có sao không.docx,Adaptive alpha,0.4,False,1,1.0,0.14344499999424443,trẻ trốn bò có sao không.docx | dấu hiệu cảnh báo trẻ chậm biết đi.docx | cột mốc quan trọng của bé.docx | trẻ 21 tháng chậm phát triển chiều cao.docx | trẻ dưới 2 tuổi có nên tẩy giun không.docx
Q0098,KB2_Mom_Style,Định lượng,"Con em đã 10 tháng tuổi mà vẫn chưa thấy có dấu hiệu muốn trườn hay bò, khi nào thì tình trạng này cần fải đưa đi khám?",trẻ trốn bò có sao không.docx,Adaptive alpha + table bonus,0.4,True,1,0.5,0.14482390001649037,dấu hiệu cảnh báo trẻ chậm biết đi.docx | trẻ trốn bò có sao không.docx | trẻ dưới 2 tuổi có nên tẩy giun không.docx | trẻ 2 tháng tuổi không duỗi thẳng được ngón cái là dấu hiệu bệnh gì.docx | cột mốc quan trọng của bé.docx
Q0099,KB2_Mom_Style,Định lượng,Bé nhà em được 3 tháng tuổi rồi ạ. Bé nhà em có nổi nốt sần khắp người. Em có mang bé đi khám thì bác sĩ họ bảo bị viêm da cơ địa. Em xin hỏi cách điều trị bệnh viêm da cơ địa trẻ 3 tháng tuổi v a,cách điều trị bệnh viêm da cơ địa trẻ 3 tháng tuổi.docx,Fixed alpha = 0.3,0.3,False,1,1.0,0.21197609999217093,cách điều trị bệnh viêm da cơ địa trẻ 3 tháng tuổi.docx | trẻ 2 tháng tuổi không duỗi thẳng được ngón cái là dấu hiệu bệnh gì.docx | trẻ 21 tháng chậm phát triển chiều cao.docx | trẻ dưới 2 tuổi có nên tẩy giun không.docx | dấu hiệu cảnh báo trẻ chậm biết đi.docx
Q0099,KB2_Mom_Style,Định lượng,Bé nhà em được 3 tháng tuổi rồi ạ. Bé nhà em có nổi nốt sần khắp người. Em có mang bé đi khám thì bác sĩ họ bảo bị viêm da cơ địa. Em xin hỏi cách điều trị bệnh viêm da cơ địa trẻ 3 tháng tuổi v a,cách điều trị bệnh viêm da cơ địa trẻ 3 tháng tuổi.docx,Fixed alpha = 0.4,0.4,False,1,1.0,0.24526939998031594,cách điều trị bệnh viêm da cơ địa trẻ 3 tháng tuổi.docx | trẻ 2 tháng tuổi không duỗi thẳng được ngón cái là dấu hiệu bệnh gì.docx | trẻ 21 tháng chậm phát triển chiều cao.docx | trẻ dưới 2 tuổi có nên tẩy giun không.docx | dấu hiệu cảnh báo trẻ chậm biết đi.docx
Q0099,KB2_Mom_Style,Định lượng,Bé nhà em được 3 tháng tuổi rồi ạ. Bé nhà em có nổi nốt sần khắp người. Em có mang bé đi khám thì bác sĩ họ bảo bị viêm da cơ địa. Em xin hỏi cách điều trị bệnh viêm da cơ địa trẻ 3 tháng tuổi v a,cách điều trị bệnh viêm da cơ địa trẻ 3 tháng tuổi.docx,Fixed alpha = 0.5,0.5,False,1,1.0,0.22324500000104308,cách điều trị bệnh viêm da cơ địa trẻ 3 tháng tuổi.docx | trẻ 2 tháng tuổi không duỗi thẳng được ngón cái là dấu hiệu bệnh gì.docx | trẻ 21 tháng chậm phát triển chiều cao.docx | dấu hiệu cảnh báo trẻ chậm biết đi.docx | trẻ dưới 2 tuổi có nên tẩy giun không.docx
Q0099,KB2_Mom_Style,Định lượng,Bé nhà em được 3 tháng tuổi rồi ạ. Bé nhà em có nổi nốt sần khắp người. Em có mang bé đi khám thì bác sĩ họ bảo bị viêm da cơ địa. Em xin hỏi cách điều trị bệnh viêm da cơ địa trẻ 3 tháng tuổi v a,cách điều trị bệnh viêm da cơ địa trẻ 3 tháng tuổi.docx,Fixed alpha = 0.7,0.7,False,1,1.0,0.235032600001432,cách điều trị bệnh viêm da cơ địa trẻ 3 tháng tuổi.docx | trẻ 2 tháng tuổi không duỗi thẳng được ngón cái là dấu hiệu bệnh gì.docx | dấu hiệu cảnh báo trẻ chậm biết đi.docx | trẻ dưới 2 tuổi có nên tẩy giun không.docx | trẻ 21 tháng chậm phát triển chiều cao.docx
Q0099,KB2_Mom_Style,Định lượng,Bé nhà em được 3 tháng tuổi rồi ạ. Bé nhà em có nổi nốt sần khắp người. Em có mang bé đi khám thì bác sĩ họ bảo bị viêm da cơ địa. Em xin hỏi cách điều trị bệnh viêm da cơ địa trẻ 3 tháng tuổi v a,cách điều trị bệnh viêm da cơ địa trẻ 3 tháng tuổi.docx,Adaptive alpha,0.4,False,1,1.0,0.24688809999497607,cách điều trị bệnh viêm da cơ địa trẻ 3 tháng tuổi.docx | trẻ 2 tháng tuổi không duỗi thẳng được ngón cái là dấu hiệu bệnh gì.docx | trẻ 21 tháng chậm phát triển chiều cao.docx | trẻ dưới 2 tuổi có nên tẩy giun không.docx | dấu hiệu cảnh báo trẻ chậm biết đi.docx
Q0099,KB2_Mom_Style,Định lượng,Bé nhà em được 3 tháng tuổi rồi ạ. Bé nhà em có nổi nốt sần khắp người. Em có mang bé đi khám thì bác sĩ họ bảo bị viêm da cơ địa. Em xin hỏi cách điều trị bệnh viêm da cơ địa trẻ 3 tháng tuổi v a,cách điều trị bệnh viêm da cơ địa trẻ 3 tháng tuổi.docx,Adaptive alpha + table bonus,0.4,True,1,1.0,0.2252617000194732,cách điều trị bệnh viêm da cơ địa trẻ 3 tháng tuổi.docx | trẻ 2 tháng tuổi không duỗi thẳng được ngón cái là dấu hiệu bệnh gì.docx | trẻ dưới 2 tuổi có nên tẩy giun không.docx | dấu hiệu cảnh báo trẻ chậm biết đi.docx | trẻ 21 tháng chậm phát triển chiều cao.docx
Q0100,KB2_Mom_Style,Định lượng,"Bé nhà mình dưới 6 tháng tuổi, em có nên cho con uống thêm chút nước sau khi bú để tráng miệng cho sạch k",tại sao chúng ta không cần cho trẻ sơ sinh dưới 6 tháng tuổi uống nước.docx,Fixed alpha = 0.3,0.3,False,1,1.0,0.1319734000135213,tại sao chúng ta không cần cho trẻ sơ sinh dưới 6 tháng tuổi uống nước.docx | tài liệu khóa học nuôi con bằng sữa mẹ.pdf | sức khỏe - không ai hoàn hảo.pdf | sức khỏe - không ai hoàn hảo.pdf | dvcsskss_48201712.pdf
Q0100,KB2_Mom_Style,Định lượng,"Bé nhà mình dưới 6 tháng tuổi, em có nên cho con uống thêm chút nước sau khi bú để tráng miệng cho sạch k",tại sao chúng ta không cần cho trẻ sơ sinh dưới 6 tháng tuổi uống nước.docx,Fixed alpha = 0.4,0.4,False,1,1.0,0.12425100000109524,tại sao chúng ta không cần cho trẻ sơ sinh dưới 6 tháng tuổi uống nước.docx | tài liệu khóa học nuôi con bằng sữa mẹ.pdf | sức khỏe - không ai hoàn hảo.pdf | sức khỏe - không ai hoàn hảo.pdf | dvcsskss_48201712.pdf
Q0100,KB2_Mom_Style,Định lượng,"Bé nhà mình dưới 6 tháng tuổi, em có nên cho con uống thêm chút nước sau khi bú để tráng miệng cho sạch k",tại sao chúng ta không cần cho trẻ sơ sinh dưới 6 tháng tuổi uống nước.docx,Fixed alpha = 0.5,0.5,False,1,1.0,0.12418919999618083,tại sao chúng ta không cần cho trẻ sơ sinh dưới 6 tháng tuổi uống nước.docx | tài liệu khóa học nuôi con bằng sữa mẹ.pdf | sức khỏe - không ai hoàn hảo.pdf | sức khỏe - không ai hoàn hảo.pdf | dvcsskss_48201712.pdf
Q0100,KB2_Mom_Style,Định lượng,"Bé nhà mình dưới 6 tháng tuổi, em có nên cho con uống thêm chút nước sau khi bú để tráng miệng cho sạch k",tại sao chúng ta không cần cho trẻ sơ sinh dưới 6 tháng tuổi uống nước.docx,Fixed alpha = 0.7,0.7,False,1,1.0,0.14651790002244525,tại sao chúng ta không cần cho trẻ sơ sinh dưới 6 tháng tuổi uống nước.docx | tài liệu khóa học nuôi con bằng sữa mẹ.pdf | d3fa1053-wp8-postpartum-care-handbook-viet.pdf | qa_me_bim_sau_sinh_100.xlsx | sức khỏe - không ai hoàn hảo.pdf
Q0100,KB2_Mom_Style,Định lượng,"Bé nhà mình dưới 6 tháng tuổi, em có nên cho con uống thêm chút nước sau khi bú để tráng miệng cho sạch k",tại sao chúng ta không cần cho trẻ sơ sinh dưới 6 tháng tuổi uống nước.docx,Adaptive alpha,0.4,False,1,1.0,0.13015830001677386,tại sao chúng ta không cần cho trẻ sơ sinh dưới 6 tháng tuổi uống nước.docx | tài liệu khóa học nuôi con bằng sữa mẹ.pdf | sức khỏe - không ai hoàn hảo.pdf | sức khỏe - không ai hoàn hảo.pdf | dvcsskss_48201712.pdf
Q0100,KB2_Mom_Style,Định lượng,"Bé nhà mình dưới 6 tháng tuổi, em có nên cho con uống thêm chút nước sau khi bú để tráng miệng cho sạch k",tại sao chúng ta không cần cho trẻ sơ sinh dưới 6 tháng tuổi uống nước.docx,Adaptive alpha + table bonus,0.4,True,1,1.0,0.12629509999533184,tại sao chúng ta không cần cho trẻ sơ sinh dưới 6 tháng tuổi uống nước.docx | tài liệu khóa học nuôi con bằng sữa mẹ.pdf | sức khỏe - không ai hoàn hảo.pdf | sức khỏe - không ai hoàn hảo.pdf | dvcsskss_48201712.pdf
Q0101,KB2_Mom_Style,Định lượng,"Khi sử dụng tã vải, em có cần fải thay tã cho bé thường xuyên như khi dùng tã giấy dùng 1 lần k",cách thay tã vải cho trẻ sơ sinh.docx,Fixed alpha = 0.3,0.3,False,1,1.0,0.1382900000025984,cách thay tã vải cho trẻ sơ sinh.docx | cách thay tã vải cho trẻ sơ sinh.docx | cách giặt tã vải cho trẻ nhỏ.docx | cách giặt tã vải cho trẻ nhỏ.docx | tã dùng một lần.docx
Q0101,KB2_Mom_Style,Định lượng,"Khi sử dụng tã vải, em có cần fải thay tã cho bé thường xuyên như khi dùng tã giấy dùng 1 lần k",cách thay tã vải cho trẻ sơ sinh.docx,Fixed alpha = 0.4,0.4,False,1,1.0,0.13370119998580776,cách thay tã vải cho trẻ sơ sinh.docx | cách thay tã vải cho trẻ sơ sinh.docx | cách giặt tã vải cho trẻ nhỏ.docx | cách giặt tã vải cho trẻ nhỏ.docx | hướng dẫn về lần thay tã đầu tiên của bé.docx
Q0101,KB2_Mom_Style,Định lượng,"Khi sử dụng tã vải, em có cần fải thay tã cho bé thường xuyên như khi dùng tã giấy dùng 1 lần k",cách thay tã vải cho trẻ sơ sinh.docx,Fixed alpha = 0.5,0.5,False,1,1.0,0.1355133000179194,cách thay tã vải cho trẻ sơ sinh.docx | cách thay tã vải cho trẻ sơ sinh.docx | cách giặt tã vải cho trẻ nhỏ.docx | hướng dẫn về lần thay tã đầu tiên của bé.docx | cách giặt tã vải cho trẻ nhỏ.docx
Q0101,KB2_Mom_Style,Định lượng,"Khi sử dụng tã vải, em có cần fải thay tã cho bé thường xuyên như khi dùng tã giấy dùng 1 lần k",cách thay tã vải cho trẻ sơ sinh.docx,Fixed alpha = 0.7,0.7,False,1,1.0,0.12442389997886494,cách thay tã vải cho trẻ sơ sinh.docx | cách thay tã vải cho trẻ sơ sinh.docx | hướng dẫn về lần thay tã đầu tiên của bé.docx | cách giặt tã vải cho trẻ nhỏ.docx | hướng dẫn về lần thay tã đầu tiên của bé.docx
Q0101,KB2_Mom_Style,Định lượng,"Khi sử dụng tã vải, em có cần fải thay tã cho bé thường xuyên như khi dùng tã giấy dùng 1 lần k",cách thay tã vải cho trẻ sơ sinh.docx,Adaptive alpha,0.4,False,1,1.0,0.13079539997852407,cách thay tã vải cho trẻ sơ sinh.docx | cách thay tã vải cho trẻ sơ sinh.docx | cách giặt tã vải cho trẻ nhỏ.docx | cách giặt tã vải cho trẻ nhỏ.docx | hướng dẫn về lần thay tã đầu tiên của bé.docx
Q0101,KB2_Mom_Style,Định lượng,"Khi sử dụng tã vải, em có cần fải thay tã cho bé thường xuyên như khi dùng tã giấy dùng 1 lần k",cách thay tã vải cho trẻ sơ sinh.docx,Adaptive alpha + table bonus,0.4,True,1,1.0,0.1256355999794323,cách thay tã vải cho trẻ sơ sinh.docx | cách thay tã vải cho trẻ sơ sinh.docx | cách giặt tã vải cho trẻ nhỏ.docx | cách giặt tã vải cho trẻ nhỏ.docx | hướng dẫn về lần thay tã đầu tiên của bé.docx
Q0102,KB2_Mom_Style,Định lượng,"Trong 2 giờ đầu sau khi đẻ, người hộ sinh sẽ theo dõi j quan trọng nhất ở em nhi",sổ tay 4steps - trang 10,Fixed alpha = 0.3,0.3,False,0,0.0,0.10948830001871102,d3fa1053-wp8-postpartum-care-handbook-viet.pdf | dvcsskss_48201712.pdf | dvcsskss_48201712.pdf | dvcsskss_48201712.pdf | chăm sóc bà mẹ và trẻ trong tuần đầu tiên sau sinh.docx
