split,config,dataset,profile,question,alpha,table_bonus,hit_at_5,rr_at_5,latency_seconds
test,Fixed alpha = 0.5,KB3_Information_Noise,noisy_conversational,"Em dạo này hay bị stress nên hay nhạy cảm thái quá, nếu em cảm thấy con mình có gì đó ""không ổn"" so với các bạn cùng lứa nhưng bài kiểm tra cho kết quả bình thường thì em nên làm gì",0.5,0.0,1,1.0,6.120000034570694e-05
test,Fixed alpha = 0.5,KB3_Information_Noise,noisy_conversational,"Đang nấu ăn thì nghe con khóc, em run quá, cách xử trí tại nhà khi trẻ sơ sinh bị sốt cao là làm gì ạ",0.5,0.0,0,0.0,5.8900011936202645e-05
test,Fixed alpha = 0.5,KB3_Information_Noise,noisy_conversational,"Em đang xem drama khóc lắm, nếu em bị bí tiểu sau sinh mà không điều trị sớm thì có gặp biến chứng gì nguy hiểm không ạ?",0.5,0.0,0,0.0,6.0699996538460255e-05
test,Fixed alpha = 0.5,KB3_Information_Noise,quantitative,"Em đang ăn cháo dinh dưỡng loại đặc, nhu cầu năng lượng bổ sung hàng ngày cho bà mẹ nuôi con bú 6 tháng đầu là bao nhiêu ạ",0.5,0.0,1,0.25,8.190001244656742e-05
test,Fixed alpha = 0.5,KB3_Information_Noise,quantitative,"Em đang định cho con nằm yên không đụng vào 24 tiếng, bé nhà em bị ngã đập đầu xuống đất, em cần theo dõi những dấu hiệu gì trong 24 giờ tới ạ",0.5,0.0,0,0.0,9.190000128000975e-05
test,Fixed alpha = 0.5,KB3_Information_Noise,quantitative,"Em đang định dùng tã giấy dùng 1 lần để gấp thành gối cho con nằm cao, em muốn dùng tã vải cho con thì cần chuẩn bị những loại tã và phụ kiện đi kèm nào cho đúng ạ",0.5,0.0,1,1.0,7.150002056732774e-05
test,Fixed alpha = 0.5,KB3_Information_Noise,quantitative,"Em đang định cho con uống thuốc tiêu hóa vì bé hay khóc, bé nhà em 2 ngày đầu phân màu xanh đen và nhầy thì có bình thường không ạ",0.5,0.0,0,0.0,8.490000618621707e-05
test,Fixed alpha = 0.5,KB3_Information_Noise,quantitative,"Em cho con bú nhiều nhưng bé vẫn khóc, đến ngày thứ 3 sau sinh, dung tích dạ dày của bé tăng lên bao nhiêu nhỉ",0.5,0.0,0,0.0,8.279999019578099e-05
test,Fixed alpha = 0.5,KB3_Information_Noise,quantitative,"Em thấy trên mạng bảo bé bị nổi mẩn là do thời tiết dị ứng thôi, nhưng em thì thấy con ngứa khóc quấy lắm, Bé nhà em được 3 tháng tuổi rồi ạ. Bé nhà em có nổi nốt sần khắp người. Em có mang bé đi khám thì bác sĩ họ bảo bị viêm da cơ địa. Em xin hỏi cách điều trị bệnh viêm da cơ địa trẻ 3 tháng tuổi?",0.5,0.0,1,1.0,8.040000102482736e-05
test,Fixed alpha = 0.5,KB3_Information_Noise,quantitative,"Em đang giấu chuyện cơ thể đau nhức vì sợ mẹ chồng lo, cho em biết tỷ lệ phụ nữ trầm cảm sau sinh là bao nhiêu vậy ạ",0.5,0.0,0,0.0,8.599998545832932e-05
test,Fixed alpha = 0.5,KB3_Information_Noise,quantitative,"Em đang định không thay tã ban đêm để cho con ngủ sâu, bé nhà em được 2 tháng tuổi và hay đi ngoài nhiều vào ban đêm, em nên dùng loại tã nào để con ngủ ngon mà không bị tràn tã ạ",0.5,0.0,1,0.5,6.650001159869134e-05
test,Fixed alpha = 0.5,KB3_Information_Noise,quantitative,"Em thấy trên mạng bỉm sữa bảo cho con ăn dặm sớm từ 4 tháng để bé cao lớn, nhưng ông nội lại bảo chờ 6 tháng cho chắc bụng, nếu em cho con tập ăn dặm quá sớm từ lúc 4 tháng tuổi thì có gây ra tác hại gì cho sức khỏe của bé không",0.5,0.0,1,0.5,7.869998808018863e-05
test,Fixed alpha = 0.5,KB3_Information_Noise,quantitative,"Em đang dùng nhiệt kế đo mà thấy 37.5 độ, sau sinh em bị sốt bao nhiêu độ thì được coi là nguy hiểm phải báo y tá ạ",0.5,0.0,0,0.0,8.74000252224505e-05
test,Fixed alpha = 0.5,KB3_Information_Noise,quantitative,"Bác sĩ ơi, em lo quá, con em sinh non 8 tháng nghe nói sẽ chậm lật mãi không theo kịp bạn bè, đối với các bé sinh non thì cột mốc biết lật có khác biệt gì so với các bạn sinh đủ tháng không",0.5,0.0,1,1.0,8.260001777671278e-05
test,Fixed alpha = 0.5,KB3_Information_Noise,quantitative,"Em đang cho con nếm thử vị chua vì thấy thú vị, định nghĩa chính xác về việc ""nuôi con hoàn toàn bằng sữa mẹ"" trong 6 tháng đầu là như thế nào ạ",0.5,0.0,1,0.5,8.349999552592635e-05
test,Fixed alpha = 0.5,KB3_Information_Noise,quantitative,"Em đang định uống thuốc giảm đau mạnh, cơn đau dạ con sau sinh, đâu mạnh thường sẽ kéo dài trong bao nhiêu ngày thì hết ạ",0.5,0.0,0,0.0,8.970001363195479e-05
test,Fixed alpha = 0.5,KB3_Information_Noise,quantitative,"Em đang định pha thêm nước lọc vào bình sữa vì trời quá nóng, bé nhà em dưới 6 tháng tuổi, em có nên cho con uống thêm chút nước sau khi bú để tráng miệng cho sạch không bác sĩ",0.5,0.0,1,1.0,8.070000330917537e-05
test,Fixed alpha = 0.5,KB3_Information_Noise,quantitative,"Em đang nấu cháo đặc cho con 4 tháng ăn dặm sớm, tổng lượng sữa cần thiết cho trẻ từ 4 đến 6 tháng tuổi mỗi ngày là bao nhiêu ạ",0.5,0.0,1,0.25,7.419998291879892e-05
test,Fixed alpha = 0.5,KB3_Information_Noise,quantitative,"Chị đồng nghiệp bảo bé 10 tháng ăn 1 bữa cháo đặc là đủ kẻo chán bú, nhưng em thấy bé nhà em nhanh đói lắm, em nên sắp xếp lịch ăn dặm cho bé 10 tháng tuổi như thế nào cho phù hợp",0.5,0.0,1,0.3333333333333333,6.990000838413835e-05
test,Fixed alpha = 0.5,KB3_Information_Noise,quantitative,"Con em lười bú sữa mẹ mà thích ăn bột, trẻ từ 7-12 tháng tuổi cần ăn bao nhiêu bữa bột một ngày ạ",0.5,0.0,1,0.3333333333333333,7.380000897683203e-05
test,Fixed alpha = 0.5,KB3_Information_Noise,quantitative,"Con em bú 5 phút đã ngủ, tại sao mẹ nên cho trẻ bú hết một bên vú rồi mới chuyển sang vú kia ạ",0.5,0.0,1,1.0,6.960000609979033e-05
test,Fixed alpha = 0.5,KB3_Information_Noise,quantitative,"Em tính mua bình sữa lớn cho con 2 tuần sau, dung tích dạ dày trẻ từ ngày thứ 5 đến ngày thứ 7 sau đẻ là bao nhiêu ạ",0.5,0.0,1,0.5,8.100000559352338e-05
test,Fixed alpha = 0.5,KB3_Information_Noise,quantitative,"Mẹ em bảo ngày xưa bận làm ruộng 7 tháng mới lật là thường, nhưng em thì thấy con 6 tháng chưa lật là chậm rồi, con em đã 6 tháng rồi mà vẫn chưa biết lật từ sau ra trước, liệu như vậy có phải là bé đang chậm phát triển không",0.5,0.0,1,1.0,9.369998588226736e-05
test,Fixed alpha = 0.5,KB3_Information_Noise,semantic,"Em với chồng nói chuyện quá trời với bà bội, em thắc mắc là bố mẹ phải nói như thế nào để giúp con có thể học nói?",0.5,0.0,0,0.0,5.930001498199999e-05
test,Fixed alpha = 0.5,KB3_Information_Noise,semantic,"Đang ăn cơm cũng phải vội lên để hỏi cho đỡ thắc mắc, những dấu hiệu cảnh báo bệnh tay chân miệng?",0.5,0.0,0,0.0,6.429999484680593e-05
test,Fixed alpha = 0.5,KB3_Information_Noise,semantic,"Em đang coi trên tivi thấy nhiều ca mắc bệnh tay chân miệng quá, em lo quá cho em hỏi bệnh tay chân miệng nguy hiểm ra sao?",0.5,0.0,0,0.0,6.079999729990959e-05
test,Fixed alpha = 0.5,KB3_Information_Noise,semantic,"Em bị cảm cúm sợ lây cho con, em thắc mắc là đặc tính của sữa non có những gì",0.5,0.0,0,0.0,5.9999991208314896e-05
test,Fixed alpha = 0.5,KB3_Information_Noise,semantic,"Em đang cho con bú, em hỏi là quy trình tái khám sau sinh thường diễn ra như thế nào?",0.5,0.0,0,0.0,6.180000491440296e-05
test,Fixed alpha = 0.5,KB3_Information_Noise,semantic,"Con em đang bị chàm da, em lo quá, hãy hướng dẫn chăm sóc trẻ bị chàm da?",0.5,0.0,0,0.0,5.9699988923966885e-05
test,Fixed alpha = 0.5,KB3_Information_Noise,semantic,"Em đang ở ngoài đường với bé, cho em hỏi thời kỳ hậu sản kéo dài bao lâu?",0.5,0.0,0,0.0,6.0399994254112244e-05
test,Fixed alpha = 0.5,KB3_Information_Noise,semantic,"Em mới vừa xuất viện về nhà xong, cho em hỏi quy trình tái khám sau sinh mổ diễn ra như thế nào?",0.5,0.0,0,0.0,5.889998283237219e-05
test,Fixed alpha = 0.5,KB3_Information_Noise,semantic,"Bà nội đang chơi với cháu, cho em hỏi giải pháp điều trị xuất huyết não ở trẻ sơ sinh?",0.5,0.0,0,0.0,6.170000415295362e-05
test,Fixed alpha = 0.5,KB3_Information_Noise,semantic,"Bà nội em chăm cháu mà cứ cằn nhằn em suốt bảo làm sao để con bị bệnh như thế này, em buồn quá cho em hỏi các điều trị và chăm sóc bệnh tay chân miệng như thế nào?",0.5,0.0,0,0.0,6.120000034570694e-05
test,Fixed alpha = 0.5,KB3_Information_Noise,semantic,"Em đang tức giận dữ dội muốn đập đồ vỡ, khi em đang mệt mỏi và lo lắng, em cần chồng hỗ trợ như thế nào là tốt nhất thay vì chỉ đưa ra những lời khuyên sáo rỗng",0.5,0.0,0,0.0,6.180000491440296e-05
test,Fixed alpha = 0.6,KB1_Standard,exact_lexical,Nguyên tắc cho trẻ ăn dặm về độ đặc và số lượng là gì?,0.6,0.0,0,0.0,6.760001997463405e-05
test,Fixed alpha = 0.6,KB1_Standard,exact_lexical,Làm sao để phân biệt vàng da sinh lý và vàng da bệnh lý ở trẻ sơ sinh ạ?,0.6,0.0,0,0.0,6.389999180100858e-05
test,Fixed alpha = 0.6,KB1_Standard,exact_lexical,"Trong một bát bột ăn dặm chuẩn cho bé, em cần phải đảm bảo có đủ 4 nhóm chất dinh dưỡng nào ạ?",0.6,0.0,1,1.0,5.8299978263676167e-05
test,Fixed alpha = 0.6,KB1_Standard,exact_lexical,Giải pháp hỗ trợ phản xạ oxytocin hoạt động tốt?,0.6,0.0,1,0.5,6.17999758105725e-05
test,Fixed alpha = 0.6,KB1_Standard,exact_lexical,Thiếu vitamin D gây ảnh hưởng như thế nào?,0.6,0.0,0,0.0,5.780000356025994e-05
test,Fixed alpha = 0.6,KB1_Standard,exact_lexical,"Khi con em bước sang tháng thứ 7 đến tháng thứ 9, em có cần tăng thêm số lượng bữa ăn dặm cho bé không bác sĩ?",0.6,0.0,1,0.3333333333333333,5.9600017266348004e-05
test,Fixed alpha = 0.6,KB1_Standard,exact_lexical,"Cho em hỏi vì sao em vẫn cho con bú đều mà vẫn bị tắc tia sữa, nguyên nhân thường gặp là gì ạ?",0.6,0.0,1,1.0,6.0399994254112244e-05
test,Fixed alpha = 0.6,KB1_Standard,exact_lexical,Các nguồn bổ sung vitamin D khác?,0.6,0.0,0,0.0,5.709999823011458e-05
test,Fixed alpha = 0.6,KB1_Standard,exact_lexical,"Những ngày trời nắng nóng thế này, em sợ con chỉ bú mẹ sẽ bị khát, em có cần bổ sung thêm nước lọc cho bé không ạ?",0.6,0.0,1,1.0,5.77000027988106e-05
test,Fixed alpha = 0.6,KB1_Standard,exact_lexical,Băng huyết sau sinh sớm và muộn khác nhau ra sao?,0.6,0.0,0,0.0,6.230000872164965e-05
test,Fixed alpha = 0.6,KB1_Standard,exact_lexical,Thuốc đầu tay được lựa chọn để co hồi tử cung dự phòng băng huyết là gì?,0.6,0.0,0,0.0,6.469999789260328e-05
test,Fixed alpha = 0.6,KB1_Standard,exact_lexical,Em thấy sản dịch có màu đen sậm và mùi hôi kèm sốt nhẹ là dấu hiệu gì ạ?,0.6,0.0,0,0.0,5.809997674077749e-05
test,Fixed alpha = 0.6,KB1_Standard,exact_lexical,"Để không bị tắc tia sữa lại lần nữa, em nên thay đổi thói quen sinh hoạt và ăn uống như thế nào ạ?",0.6,0.0,1,1.0,5.859998054802418e-05
test,Fixed alpha = 0.6,KB1_Standard,exact_lexical,Băng huyết sau sinh được định nghĩa như thế nào?,0.6,0.0,0,0.0,6.10999995842576e-05
test,Fixed alpha = 0.6,KB1_Standard,noisy_conversational,cho em hỏi lộ trình phát triển vận động bình thường của một em bé khỏe mạnh từ khi sinh ra đến khi biết ngồi vững là thế nào ạ?,0.6,0.0,1,0.3333333333333333,5.9299985878169537e-05
test,Fixed alpha = 0.6,KB1_Standard,noisy_conversational,Sữa mẹ bảo quản trong ngăn mát tủ lạnh (<4°C) được bao lâu?,0.6,0.0,1,1.0,5.91999851167202e-05
test,Fixed alpha = 0.6,KB1_Standard,noisy_conversational,"Ngoài việc cải thiện chuyện tiểu tiện, tập phục hồi sàn chậu có giúp ích gì cho đời sống vợ chồng sau sinh không ạ?",0.6,0.0,1,1.0,5.910001345910132e-05
test,Fixed alpha = 0.6,KB1_Standard,noisy_conversational,có các biện pháp nào để duy trì nguồn sữa mẹ không ạ?,0.6,0.0,0,0.0,6.250001024454832e-05
test,Fixed alpha = 0.6,KB1_Standard,noisy_conversational,"Em cảm thấy rất tội lỗi khi không thể chăm sóc con tốt như mong đợi, đây có phải là dấu hiệu của trầm cảm không?",0.6,0.0,0,0.0,5.8999983593821526e-05
test,Fixed alpha = 0.6,KB1_Standard,noisy_conversational,"Làm sao để em biết mình đã mặc tã cho con vừa vặn, không quá chật gây lằn da nhưng cũng không quá lỏng làm tràn tã ạ?",0.6,0.0,1,0.3333333333333333,5.549998604692519e-05
test,Fixed alpha = 0.6,KB1_Standard,noisy_conversational,Nếu con em bị béo phì từ nhỏ thì sau này lớn lên có dễ mắc các bệnh mạn tính nguy hiểm nào không?,0.6,0.0,1,1.0,6.089999806135893e-05
test,Fixed alpha = 0.6,KB1_Standard,noisy_conversational,"Bé nhà em chưa biết nói nhưng hay bập bẹ ""ba ba, ma ma"", em nên phản ứng thế nào để khuyến khích bé ạ?",0.6,0.0,0,0.0,5.709999823011458e-05
test,Fixed alpha = 0.6,KB1_Standard,noisy_conversational,Tại sao phụ nữ mang thai bị phù (cân) phải giảm ăn mặn?,0.6,0.0,1,0.5,6.320001557469368e-05
test,Fixed alpha = 0.6,KB1_Standard,noisy_conversational,"Em đang mang thai tháng cuối, có loại thuốc đặt âm đạo nào an toàn để dự phòng nấm không?",0.6,0.0,0,0.0,6.240000948309898e-05
test,Fixed alpha = 0.6,KB1_Standard,noisy_conversational,Tại sao việc tiêm chủng đúng lịch lại quan trọng đối với sức khỏe của bé vậy bác sĩ?,0.6,0.0,0,0.0,7.949999417178333e-05
test,Fixed alpha = 0.6,KB1_Standard,noisy_conversational,Chỉ em cách xử lý khi chẳng may bé bị bỏng nước sôi tại nhà với ạ?,0.6,0.0,0,0.0,6.419999408535659e-05
test,Fixed alpha = 0.6,KB1_Standard,noisy_conversational,"Trong thời kỳ hậu sản, một vài tuần đầu em thấy có chất dịch chảy ra thì có sao không ạ?",0.6,0.0,0,0.0,6.429999484680593e-05
test,Fixed alpha = 0.6,KB1_Standard,noisy_conversational,Con em đang bị nấm miệng thì em có cần phải tiệt trùng bình sữa hay núm vú giả kỹ hơn bình thường không ạ?,0.6,0.0,1,0.5,5.630002124235034e-05
test,Fixed alpha = 0.6,KB1_Standard,noisy_conversational,"em thấy trên thị trường có nhiều loại tã quá, làm sao để em chọn được loại tã giấy vừa vặn và thoải mái nhất cho bé nhà em ạ?",0.6,0.0,1,1.0,5.5500015150755644e-05
test,Fixed alpha = 0.6,KB1_Standard,noisy_conversational,Âm đạo của em tiết mùi hồi gây khó chịu là bị gì vậy ạ,0.6,0.0,0,0.0,5.879998207092285e-05
test,Fixed alpha = 0.6,KB1_Standard,noisy_conversational,Trẻ nhận sữa mẹ hoàn toàn có cần uống thêm nước trắng không?,0.6,0.0,1,1.0,5.9200014220550656e-05
test,Fixed alpha = 0.6,KB1_Standard,noisy_conversational,Liệu bế con không đúng tư thế có phải là một trong những nguyên nhân dẫn đến đau nhức mỏi lưng phải không ạ?,0.6,0.0,1,1.0,6.2700011767447e-05
test,Fixed alpha = 0.6,KB1_Standard,noisy_conversational,Tại sao bé nhà em dạo này hay khóc nhè và bám mẹ không rời vậy?,0.6,0.0,0,0.0,5.660002352669835e-05
test,Fixed alpha = 0.6,KB1_Standard,noisy_conversational,Chế độ sinh hoạt của bè mẹ sau sinh?,0.6,0.0,0,0.0,0.0001894999877549708
test,Fixed alpha = 0.6,KB1_Standard,quantitative,"bé nhà em 6 tháng tuổi đang tập ăn dặm mà bị tiêu chảy kéo dài, em có nên tiếp tục cho con ăn cháo cà rốt hay thay đổi chế độ ăn như thế nào không ạ?",0.6,0.0,1,1.0,9.779998799785972e-05
test,Fixed alpha = 0.6,KB1_Standard,quantitative,"Bé em được 11 tháng tuổi, cận nặng 8,8kg, hiện bé mới đi tiêu và có ra giun kim, em muốn hỏi xem hiện nay bé đã xổ giun được chưa và nếu được thì sử dụng thuốc loại gì, liều dùng ra sao?",0.6,0.0,1,1.0,9.980000322684646e-05
test,Fixed alpha = 0.6,KB1_Standard,quantitative,"Ở nhà em nên để nhiệt độ phòng bao nhiêu là tốt nhất và cần làm gì ngay khi sinh để giữ ấm cho bé, tránh cho con bị nhiễm lạnh ạ",0.6,0.0,1,1.0,8.679999154992402e-05
test,Fixed alpha = 0.6,KB1_Standard,quantitative,"Em bị sốt cao, rét run và đau bụng dữ dội sau sinh 2 tuần là dấu hiệu bệnh gì vậy?",0.6,0.0,0,0.0,0.00012080001761205494
test,Fixed alpha = 0.6,KB1_Standard,quantitative,Lượng sữa cần cho trẻ từ khi sinh đến 1 tháng tuổi là bao nhiêu mỗi ngày?,0.6,0.0,1,1.0,9.580000187270343e-05
test,Fixed alpha = 0.6,KB1_Standard,quantitative,"Em mới mổ đẻ được 2 ngày mà giờ bị sốt 38,5 độ C thì có làm sao không ạ?",0.6,0.0,0,0.0,9.319998207502067e-05
test,Fixed alpha = 0.6,KB1_Standard,quantitative,Bé 2 tháng tuổi thì cần phải đi tiêm những loại vắc xin gì theo định kỳ ạ?,0.6,0.0,0,0.0,8.460000390186906e-05
test,Fixed alpha = 0.6,KB1_Standard,quantitative,"định nghĩa chính xác về việc ""nuôi con hoàn toàn bằng sữa mẹ"" trong 6 tháng đầu là như thế nào ạ?",0.6,0.0,0,0.0,0.0003836000105366111
test,Fixed alpha = 0.6,KB1_Standard,quantitative,"Con em được 10 tháng tuổi rồi, em thấy bé có vẻ nhanh đói, em nên sắp xếp lịch ăn dặm cho bé như thế nào cho phù hợp?",0.6,0.0,0,0.0,8.05000017862767e-05
test,Fixed alpha = 0.6,KB1_Standard,quantitative,Sau 2 tuần mà rốn bé vẫn chưa rụng thì em có cần đưa bé đi viện không ạ?,0.6,0.0,0,0.0,7.559999357908964e-05
test,Fixed alpha = 0.6,KB1_Standard,quantitative,Hậu quả của thiếu dinh dưỡng trong 3 tháng cuối thai kỳ là gì?,0.6,0.0,1,1.0,7.959999493323267e-05
test,Fixed alpha = 0.6,KB1_Standard,quantitative,Mẹ sau sinh cần bổ sung Vitamin A với liều lượng bao nhiêu?,0.6,0.0,0,0.0,7.40000104997307e-05
test,Fixed alpha = 0.6,KB1_Standard,quantitative,"Để tránh tình trạng suy dinh dưỡng ở trẻ 34 tháng tuổi, em nên làm gì ạ?",0.6,0.0,1,1.0,8.090000483207405e-05
test,Fixed alpha = 0.6,KB1_Standard,quantitative,"Bé nhà em vừa tròn 6 tháng và mới tập ăn dặm, mỗi ngày em nên cho con ăn mấy bữa bột là đủ ạ?",0.6,0.0,1,1.0,6.799999391660094e-05
test,Fixed alpha = 0.6,KB1_Standard,quantitative,"Bé nhà em dưới 6 tháng tuổi, em có nên cho con uống thêm chút nước sau khi bú để tráng miệng cho sạch không bác sĩ?",0.6,0.0,1,1.0,8.070000330917537e-05
test,Fixed alpha = 0.6,KB1_Standard,quantitative,Bé nhà em được 3 tháng tuổi rồi ạ. Bé nhà em có nổi nốt sần khắp người. Em có mang bé đi khám thì bác sĩ họ bảo bị viêm da cơ địa. Em xin hỏi cách điều trị bệnh viêm da cơ địa trẻ 3 tháng tuổi?,0.6,0.0,1,1.0,7.639999967068434e-05
test,Fixed alpha = 0.6,KB1_Standard,quantitative,Trẻ từ 7-12 tháng tuổi cần ăn bao nhiêu bữa bột một ngày?,0.6,0.0,1,0.5,8.399999933317304e-05
test,Fixed alpha = 0.6,KB1_Standard,quantitative,Nếu em bị chảy máu nhiều sau sinh (trên 300ml) thì bác sĩ sẽ xử trí gì đầu tiên ạ?,0.6,0.0,0,0.0,8.329999400302768e-05
test,Fixed alpha = 0.6,KB1_Standard,quantitative,Trẻ từ 12-24 tháng tuổi cần ăn bao nhiêu bữa một ngày?,0.6,0.0,1,0.3333333333333333,7.119998917914927e-05
test,Fixed alpha = 0.6,KB1_Standard,quantitative,"Bé nhà em đã 18 tháng tuổi rồi mà vẫn chưa biết đi, liệu đây có phải là tình trạng chậm biết đi cần phải can thiệp y tế không bác sĩ?",0.6,0.0,1,0.5,8.019999950192869e-05
test,Fixed alpha = 0.6,KB1_Standard,semantic,Bốn nhóm thực phẩm cần có trong bữa ăn của trẻ là gì?,0.6,0.0,0,0.0,5.6899996707215905e-05
test,Fixed alpha = 0.6,KB1_Standard,semantic,Lợi ích của việc nuôi con bằng sữa mẹ đối với tử cung của mẹ sau sinh?,0.6,0.0,1,0.3333333333333333,5.390000296756625e-05
test,Fixed alpha = 0.6,KB1_Standard,semantic,"Khi về khoa hậu sản, có những dấu hiệu nào em phải gọi cấp cứu ngay?",0.6,0.0,0,0.0,5.6899996707215905e-05
test,Fixed alpha = 0.6,KB1_Standard,semantic,Lợi ích của việc cho trẻ tiếp xúc da kề da ngay sau sinh?,0.6,0.0,1,0.5,5.4500007536262274e-05
test,Fixed alpha = 0.6,KB1_Standard,semantic,Dấu hiệu nào cho thấy trẻ bú tốt?,0.6,0.0,0,0.0,5.539998528547585e-05
test,Fixed alpha = 0.6,KB1_Standard,semantic,Viêm tiểu phế quản ở trẻ sơ sinh là gì?,0.6,0.0,0,0.0,5.77000027988106e-05
test,Fixed alpha = 0.6,KB1_Standard,semantic,Liệt kê các dấu hiệu nguy hiểm ở trẻ sơ sinh cần đi khám ngay?,0.6,0.0,0,0.0,5.5500015150755644e-05
test,Fixed alpha = 0.6,KB1_Standard,semantic,"Con em hay bị táo bón, đi ngoài rất khó khăn, em nên điều chỉnh chế độ ăn cho bé thế nào?",0.6,0.0,0,0.0,5.520001286640763e-05
test,Fixed alpha = 0.6,KB1_Standard,semantic,Nuôi con bằng sữa mẹ giúp giảm nguy cơ mắc bệnh gì cho mẹ sau này?,0.6,0.0,1,0.3333333333333333,5.4500007536262274e-05
test,Fixed alpha = 0.6,KB1_Standard,semantic,Những thực phẩm nào mẹ mang thai nên dùng để cung cấp năng lượng?,0.6,0.0,1,0.5,0.0006777999806217849
test,Fixed alpha = 0.6,KB1_Standard,semantic,"Con em thường xuyên thức giấc giữa đêm và khóc, em phải làm gì để bé ngủ sâu hơn?",0.6,0.0,0,0.0,7.770000956952572e-05
test,Fixed alpha = 0.6,KB1_Standard,semantic,Cần đưa trẻ đi khám ngay khi bị nôn ói?,0.6,0.0,0,0.0,0.00013329999637790024
test,Fixed alpha = 0.6,KB1_Standard,semantic,Cách chuẩn bị dụng cụ đựng sữa trước khi vắt như thế nào?,0.6,0.0,1,0.5,6.360001862049103e-05
test,Fixed alpha = 0.6,KB1_Standard,semantic,Bố mẹ phải nói như thế nào để giúp con có thể học nói?,0.6,0.0,0,0.0,6.249998114071786e-05
test,Fixed alpha = 0.6,KB1_Standard,semantic,Việc cho con bú ngay trong vòng một giờ đầu sau sinh có lợi gì cho người mẹ?,0.6,0.0,0,0.0,7.88999896030873e-05
test,Fixed alpha = 0.6,KB1_Standard,semantic,Giải pháp phòng ngừa bệnh xuất huyết não ở trẻ,0.6,0.0,0,0.0,6.330001633614302e-05
test,Fixed alpha = 0.6,KB1_Standard,semantic,Chế độ nghỉ ngơi của bè mẹ sau sinh?,0.6,0.0,0,0.0,6.240000948309898e-05
test,Fixed alpha = 0.6,KB1_Standard,semantic,Cách xử trí khi vú bị căng sữa hoặc cương tức?,0.6,0.0,1,1.0,5.810000584460795e-05
test,Fixed alpha = 0.6,KB1_Standard,semantic,Nghén điều trị như thế nào?,0.6,0.0,0,0.0,6.500000017695129e-05
test,Fixed alpha = 0.6,KB1_Standard,semantic,Khuyến nghị về số lần khám thai tối thiểu trong thai kỳ?,0.6,0.0,0,0.0,6.659998325631022e-05
test,Fixed alpha = 0.6,KB2_Mom_Style,exact_lexical,Làm sao để phân biệt vàng da sinh lý và vàng da bệnh lý ở bé sơ sinh mn ơi,0.6,0.0,0,0.0,8.689999231137335e-05
test,Fixed alpha = 0.6,KB2_Mom_Style,exact_lexical,giải pháp hỗ trợ phản xạ oxytocin hoạt động tốt ạ,0.6,0.0,1,0.5,8.890000754036009e-05
test,Fixed alpha = 0.6,KB2_Mom_Style,exact_lexical,Kích thích phản xạ oxytocin trước khi vắt sữa có quan trọng không z ạ,0.6,0.0,1,0.5,6.200000643730164e-05
test,Fixed alpha = 0.6,KB2_Mom_Style,exact_lexical,Thiếu vitamin D gây ảnh hưởng ntn,0.6,0.0,0,0.0,5.840000812895596e-05
test,Fixed alpha = 0.6,KB2_Mom_Style,exact_lexical,"Hướng dẫn em cách xử lý, chăm sóc khi bị sản dịch hôi v ạ",0.6,0.0,0,0.0,0.00028909998945891857
test,Fixed alpha = 0.6,KB2_Mom_Style,exact_lexical,"Khi con em bước sang tháng thứ 7 đến tháng thứ 9, em có cần tăng thêm số lượng bữa ăn dặm cho bé con k",0.6,0.0,1,0.3333333333333333,8.140000863932073e-05
test,Fixed alpha = 0.6,KB2_Mom_Style,exact_lexical,Các nguồn bổ sung vitamin D khác ko a,0.6,0.0,0,0.0,8.979998528957367e-05
test,Fixed alpha = 0.6,KB2_Mom_Style,exact_lexical,Băng huyết sau sinh sớm và muộn khác nhau ra sao bs ơi,0.6,0.0,0,0.0,0.00010320000001229346
test,Fixed alpha = 0.6,KB2_Mom_Style,exact_lexical,Thuốc đầu tay đc lựa chọn để co hồi tử cung dự phòng băng huyết là j,0.6,0.0,0,0.0,7.639999967068434e-05
test,Fixed alpha = 0.6,KB2_Mom_Style,exact_lexical,Em thấy sản dịch có màu đen sậm và mùi hôi kèm sốt nhẹ là dấu hiệu j a,0.6,0.0,0,0.0,6.279998342506588e-05
test,Fixed alpha = 0.6,KB2_Mom_Style,exact_lexical,"Trong 1 bát bột ăn dặm chuẩn cho bé, em cần fải đảm bảo có đủ 4 nhóm chất dinh dưỡng nào",0.6,0.0,1,1.0,6.019999273121357e-05
test,Fixed alpha = 0.6,KB2_Mom_Style,exact_lexical,Băng huyết sau sinh đc kđịnh nghĩa như thế nào nhỉ,0.6,0.0,0,0.0,6.849999772384763e-05
test,Fixed alpha = 0.6,KB2_Mom_Style,noisy_conversational,Làm sao để nhận biết nhau bong non a,0.6,0.0,0,0.0,6.930000381544232e-05
test,Fixed alpha = 0.6,KB2_Mom_Style,noisy_conversational,"Bé nhà t rất nhát, gặp người lạ là khóc và trốn sau lưng mẹ thì có bình thường k mn ơi",0.6,0.0,0,0.0,5.77000027988106e-05
test,Fixed alpha = 0.6,KB2_Mom_Style,noisy_conversational,Khi nào thì cần đưa bé con đi khám sức khỏe định kỳ dù bé vẫn đang khỏe mạnh ạ,0.6,0.0,0,0.0,6.170000415295362e-05
test,Fixed alpha = 0.6,KB2_Mom_Style,noisy_conversational,Kỹ thuật cho bé ăn bằng cốc đúng cách là như thế nào mn ơi,0.6,0.0,1,1.0,6.140000186860561e-05
